tvk,code,taxon
NHMSYS0001754462,,Mimulus guttatus x cupreus = M. x burnetii
NHMSYS0001754799,,Mimulus guttatus x luteus = M. x robertsii
NBNSYS0000004086,,Mimulus luteus
NHMSYS0000460723,,Mimulus moschatus
NHMSYS0100002058,,Minuartia hybrida subsp. tenuifolia
NBNSYS0000003052,,Minuartia verna
NBNSYS0000003058,,Moehringia trinervia
NHMSYS0000460745,,Moenchia erecta
NBNSYS0000002499,,Molinia caerulea
NHMSYS0000460748,,Molinia caerulea subsp. caerulea
NBNSYS0000003921,,Monotropa hypopitys
NBNSYS0000003074,,Montia fontana
NBNSYS0000003077,,Montia fontana subsp. amporitana
NBNSYS0000101088,,Montia fontana subsp. chondrosperma
NHMSYS0000460771,,Montia fontana subsp. fontana
NBNSYS0000003078,,Montia fontana subsp. variabilis
NBNSYS0000004651,,Muscari armeniacum
NBNSYS0000004539,,Mycelis muralis
NBNSYS0000004012,,Myosotis arvensis
NBNSYS0000004013,,Myosotis discolor
NHMSYS0000460816,,Myosotis laxa
NBNSYS0000004014,,Myosotis ramosissima
NBNSYS0000004005,,Myosotis scorpioides
NHMSYS0000460819,,Myosotis secunda
NHMSYS0000460821,,Myosotis stolonifera
NHMSYS0000460822,,Myosotis sylvatica
NBNSYS0000003028,,Myosoton aquaticum
NBNSYS0000002740,,Myosurus minimus
NBNSYS0000003631,,Myrica gale
NBNSYS0000003610,,Myriophyllum alterniflorum
NHMSYS0000460832,,Myriophyllum aquaticum
NBNSYS0000003608,,Myriophyllum spicatum
NBNSYS0000003607,,Myriophyllum verticillatum
NBNSYS0000003645,,Myrrhis odorata
NHMSYS0020083478,,Narcissus agg.
NBNSYS0000033407,,Narcissus poeticus
NBNSYS0000002261,,Narcissus poeticus subsp. poeticus
NHMSYS0001754778,,Narcissus poeticus x pseudonarcissus = N. x incomparabilis
NBNSYS0000002258,,Narcissus pseudonarcissus subsp. major
NBNSYS0000002256,,Narcissus pseudonarcissus subsp. pseudonarcissus
NHMSYS0001754592,,Narcissus tazetta x poeticus = N. x medioluteus
NBNSYS0000002676,,Nardus stricta
NHMSYS0000460927,,Narthecium ossifragum
NHMSYS0000460941,,Nectaroscordum siculum
NBNSYS0000002301,,Neottia nidus-avis
NBNSYS0000004256,,Nepeta cataria
NBNSYS0000161771,,Nepeta nepetella x racemosa = N. x faassenii
NBNSYS0000034347,,Neslia paniculata
NHMSYS0000460998,,Nicandra physalodes
NHMSYS0000377474,,Nitella flexilis sensu lato
NHMSYS0000461056,,Nitella opaca
NHMSYS0000461098,,Nothofagus obliqua
NHMSYS0000461107,,Nuphar lutea
NBNSYS0000002757,,Nymphaea alba
NBNSYS0000003977,,Nymphoides peltata
NBNSYS0000004164,,Odontites vernus
NHMSYS0000461142,,Oenanthe aquatica
NBNSYS0000003693,,Oenanthe crocata
NBNSYS0000003689,,Oenanthe fistulosa
NBNSYS0000003695,,Oenanthe fluviatilis
NHMSYS0000461143,,Oenanthe lachenalii
NBNSYS0100004299,,Oenothera aggregate
NBNSYS0000003599,,Oenothera biennis
NBNSYS0000004772,,Oenothera cambrica
NHMSYS0000461148,,Oenothera glazioviana
NHMSYS0000344809,,Oenothera glazioviana x biennis = O. x fallax
NHMSYS0001754758,,Olearia avicenniifolia x moschata = O. x haastii
NBNSYS0000003982,,Omphalodes verna
NBNSYS0000003279,,Onobrychis viciifolia
NBNSYS0000034148,,Ononis baetica
NBNSYS0000003215,,Ononis repens
NBNSYS0000003217,,Ononis spinosa
NBNSYS0000004499,,Onopordum acanthium
NBNSYS0000002097,,Ophioglossum vulgatum
NHMSYS0000461294,,Ophrys apifera
NBNSYS0000002318,,Ophrys insectifera
NBNSYS0000002326,,Orchis mascula
NBNSYS0000002324,,Orchis morio
NBNSYS0000002323,,Orchis ustulata
NHMSYS0000461356,,Oreopteris limbosperma
NBNSYS0000004207,,Origanum vulgare
NBNSYS0000002179,,Ornithogalum angustifolium
NBNSYS0000002180,,Ornithogalum nutans
NBNSYS0000003274,,Ornithopus perpusillus
NBNSYS0000004174,,Orobanche alba
NHMSYS0000461381,,Orobanche minor
NBNSYS0000004171,,Orobanche ramosa
NBNSYS0000004173,,Orobanche rapum-genistae
NBNSYS0000004177,,Orobanche reticulata
NHMSYS0000461393,,Oryzopsis miliacea
NBNSYS0000002027,,Osmunda regalis
NBNSYS0000003175,,Oxalis acetosella
NBNSYS0000003180,,Oxalis articulata
NBNSYS0000003176,,Oxalis corniculata
NHMSYS0000461423,,Oxalis exilis
NBNSYS0000003185,,Oxalis incarnata
NHMSYS0000461426,,Oxalis latifolia
NBNSYS0000003184,,Oxalis pes-caprae
NBNSYS0000003178,,Oxalis stricta
NHMSYS0000461446,,Paeonia officinalis
NBNSYS0000033868,,Panicum capillare
NHMSYS0000461474,,Panicum dichotomiflorum
NBNSYS0000004667,,Panicum miliaceum
NHMSYS0000461481,,Panicum schinzii
NBNSYS0000002768,,Papaver argemone
NHMSYS0000461485,,Papaver atlanticum
NBNSYS0000014001,,Papaver dubium
NBNSYS0000002765,,Papaver dubium subsp. dubium
NBNSYS0000002766,,Papaver dubium subsp. lecoqii
NBNSYS0000002767,,Papaver hybridum
NBNSYS0100004415,,Papaver pseudoorientale
NBNSYS0000002764,,Papaver rhoeas
NBNSYS0000002769,,Papaver somniferum
NBNSYS0000004167,,Parentucellia viscosa
NBNSYS0000003804,,Parietaria judaica
NBNSYS0000002190,,Paris quadrifolia
NBNSYS0000003512,,Parnassia palustris
NBNSYS0000003709,,Pastinaca sativa
NBNSYS0000004130,,Pedicularis palustris
NBNSYS0000004131,,Pedicularis sylvatica
NHMSYS0000461551,,Pedicularis sylvatica subsp. sylvatica
NHMSYS0000461565,,Pentaglottis sempervirens
NHMSYS0000461597,,Persicaria amphibia
NHMSYS0000461598,,Persicaria amplexicaulis
NBNSYS0000003750,,Persicaria bistorta
NHMSYS0000461600,,Persicaria campanulata
NHMSYS0000461603,,Persicaria hydropiper
NHMSYS0000461604,,Persicaria lapathifolia
NBNSYS0000003753,,Persicaria maculosa
NHMSYS0000461606,,Persicaria minor
NHMSYS0000461607,,Persicaria mitis
NHMSYS0000461615,,Persicaria vivipara
NBNSYS0000003765,,Persicaria wallichii
NHMSYS0000461629,,Petasites albus
NHMSYS0000461630,,Petasites fragrans
NHMSYS0000461631,,Petasites hybridus
NBNSYS0000004389,,Petasites japonicus
NHMSYS0000461642,,Petroselinum crispum
NHMSYS0000461648,,Peucedanum ostruthium
NBNSYS0000033486,,Phacelia tanacetifolia
NBNSYS0000002673,,Phalaris aquatica
NBNSYS0000002669,,Phalaris arundinacea
NBNSYS0000034036,,Phalaris brachystachys
NBNSYS0000002670,,Phalaris canariensis
NHMSYS0000461665,,Phegopteris connectilis
NBNSYS0000004616,,Philadelphus coronarius
NHMSYS0001754787,,Philadelphus coronarius x microphyllus x pubescens = P. x virginalis
NBNSYS0000002650,,Phleum bertolonii
NHMSYS0000461024,,Phleum pratense
NBNSYS0000004652,,Phleum pratense sens.lat.
NBNSYS0000004927,,Phlox paniculata
NBNSYS0000014140,,Photinia davidiana
NHMSYS0000461214,,Phragmites australis
NBNSYS0000002039,,Phyllitis scolopendrium
NBNSYS0000004036,,Physalis alkekengi
NBNSYS0000014023,,Physalis ixocarpa
NBNSYS0000014835,,Physalis peruviana
NBNSYS0000014906,,Physalis philadelphica
NBNSYS0000003311,,Physocarpus opulifolius
NBNSYS0000014805,,Phytolacca acinosa
NHMSYS0000461247,,Picea abies
NHMSYS0000461254,,Picea omorika
NHMSYS0000461257,,Picea sitchensis
NBNSYS0000004525,,Picris echioides
NBNSYS0000004526,,Picris hieracioides
NHMSYS0000461270,,Pilosella aurantiaca
NHMSYS0000461273,,Pilosella aurantiaca subsp. carpathicola
NHMSYS0000461280,,Pilosella officinarum
NHMSYS0000461676,,Pilosella peleteriana
NHMSYS0000461679,,Pilosella peleteriana subsp. tenuiscapa
NBNSYS0000002089,,Pilularia globulifera
NHMSYS0000461691,,Pimpinella major
NBNSYS0000003682,,Pimpinella saxifraga
NBNSYS0000004184,,Pinguicula vulgaris
NBNSYS0000004786,,Pinus contorta
NHMSYS0000461716,,Pinus nigra
NBNSYS0000004629,,Pinus sylvestris
NBNSYS0000014224,,Pisum sativum
NBNSYS0000004277,,Plantago coronopus
NBNSYS0000004275,,Plantago lanceolata
NBNSYS0000004273,,Plantago major
NHMSYS0000461764,,Plantago major subsp. major
NBNSYS0000004276,,Plantago maritima
NBNSYS0000004274,,Plantago media
NBNSYS0000002313,,Platanthera bifolia
NHMSYS0000461774,,Platanthera chlorantha
NBNSYS0000161802,,Platanus occidentalis x orientalis = P. x hispanica
NBNSYS0000002547,,Poa alpina
NBNSYS0000002555,,Poa angustifolia
NBNSYS0000002544,,Poa annua
NHMSYS0000461800,,Poa chaixii
NBNSYS0000002553,,Poa compressa
NBNSYS0000002556,,Poa humilis
NBNSYS0000002550,,Poa nemoralis
NHMSYS0000461810,,Poa pratensis
NBNSYS0000002554,,Poa pratensis sens.lat.
NBNSYS0000002557,,Poa trivialis
NBNSYS0000003978,,Polemonium caeruleum
NBNSYS0000002952,,Polygala amarella
NHMSYS0000461832,,Polygala serpyllifolia
NBNSYS0000002949,,Polygala vulgaris
NBNSYS0000002164,,Polygonatum multiflorum
NHMSYS0001754691,,Polygonatum multiflorum x odoratum = P. x hybridum
NHMSYS0000461838,,Polygonatum odoratum
NBNSYS0000033431,,Polygonum arenarium
NBNSYS0000003745,,Polygonum arenastrum
NHMSYS0000455480,,Polygonum aviculare
NBNSYS0000003743,,Polygonum aviculare agg. sensu lato
NBNSYS0000002086,,Polypodium cambricum
NBNSYS0000002088,,Polypodium interjectum
NHMSYS0001754421,,Polypodium interjectum x cambricum = P. x shivasiae
NBNSYS0000002087,,Polypodium vulgare
NHMSYS0000494763,,Polypodium vulgare sensu lato
NHMSYS0001754420,,Polypodium vulgare x cambricum = P. x font-queri
NHMSYS0001754522,,Polypodium vulgare x interjectum = P. x mantoniae
NHMSYS0000461936,,Polypogon monspeliensis
NBNSYS0000002074,,Polystichum aculeatum
NBNSYS0000002077,,Polystichum lonchitis
NHMSYS0000461949,,Polystichum setiferum
NBNSYS0000003849,,Populus alba
NBNSYS0000161821,,Populus alba x tremula = P. x canescens
NHMSYS0001754479,,Populus balsamifera x deltoides = P. x jackii
NHMSYS0000345555,,Populus nigra
NBNSYS0000003853,,Populus nigra 'Italica'
NHMSYS0000461971,,Populus nigra subsp. betulifolia
NHMSYS0100002563,,Populus nigra x balsamifera x deltoides
NHMSYS0001754477,,Populus nigra x deltoides = P. x canadensis
NBNSYS0000003851,,Populus tremula
NHMSYS0000461974,,Populus trichocarpa
NHMSYS0000461993,,Potamogeton alpinus
NBNSYS0000002140,,Potamogeton berchtoldii
NBNSYS0000002128,,Potamogeton coloratus
NBNSYS0000002144,,Potamogeton crispus
NHMSYS0001754766,,Potamogeton filiformis x pectinatus = P. x suecicus
NBNSYS0000002136,,Potamogeton friesii
NBNSYS0000002131,,Potamogeton gramineus
NHMSYS0001754739,,Potamogeton gramineus x perfoliatus = P. x nitens
NBNSYS0000002130,,Potamogeton lucens
NHMSYS0001754504,,Potamogeton lucens x gramineus = P. x angustifolius
NBNSYS0000002126,,Potamogeton natans
NHMSYS0000461997,,Potamogeton obtusifolius
NBNSYS0000002146,,Potamogeton pectinatus
NBNSYS0000002134,,Potamogeton perfoliatus
NHMSYS0001754454,,Potamogeton perfoliatus x crispus = P. x cooperi
NHMSYS0000461999,,Potamogeton polygonifolius
NBNSYS0000002133,,Potamogeton praelongus
NBNSYS0000002138,,Potamogeton pusillus
NHMSYS0000462003,,Potamogeton trichoides
NHMSYS0000462026,,Potentilla anglica
NHMSYS0001754775,,Potentilla anglica x reptans = P. x mixta
NBNSYS0000003341,,Potentilla anserina
NBNSYS0000003342,,Potentilla argentea
NHMSYS0000462029,,Potentilla crantzii
NBNSYS0000161861,,Potentilla crantzii x tabernaemontani = P. x beckii
NBNSYS0000003349,,Potentilla erecta
NHMSYS0000462032,,Potentilla erecta subsp. strictissima
NBNSYS0000003337,,Potentilla fruticosa
NBNSYS0000003345,,Potentilla intermedia
NBNSYS0000003344,,Potentilla norvegica
NBNSYS0000003338,,Potentilla palustris
NBNSYS0000003343,,Potentilla recta
NBNSYS0000003354,,Potentilla reptans
NBNSYS0000003339,,Potentilla sterilis
NHMSYS0000455482,,Potentilla tabernaemontani
NBNSYS0000003924,,Primula farinosa
NHMSYS0000345582,,Primula florindae
NBNSYS0000003926,,Primula veris
NHMSYS0001754632,,Primula veris x vulgaris = P. x polyantha
NHMSYS0000462067,,Primula vulgaris
NBNSYS0000004225,,Prunella vulgaris
NBNSYS0000003417,,Prunus avium
NBNSYS0000003416,,Prunus cerasifera
NBNSYS0000003418,,Prunus cerasus
NBNSYS0000003413,,Prunus domestica
NBNSYS0000003415,,Prunus domestica subsp. insititia
NHMSYS0000462084,,Prunus dulcis
NBNSYS0000003420,,Prunus laurocerasus
NBNSYS0000003421,,Prunus lusitanica
NBNSYS0000003419,,Prunus padus
NBNSYS0000014213,,Prunus serotina
NBNSYS0000003412,,Prunus spinosa
NHMSYS0001754484,,Prunus spinosa x domestica = P. x fruticans
NBNSYS0000002781,,Pseudofumaria lutea
NHMSYS0000462098,,Pseudorchis albida
NHMSYS0000462103,,Pseudotsuga menziesii
NBNSYS0000002031,,Pteridium aquilinum
NBNSYS0000002538,,Puccinellia distans
NBNSYS0000004401,,Pulicaria dysenterica
NBNSYS0000004004,,Pulmonaria officinalis
NBNSYS0000034232,,Pulmonaria rubra
NHMSYS0000462153,,Pulsatilla vulgaris
NHMSYS0000462184,,Pyracantha coccinea
NBNSYS0000004591,,Pyrola media
NBNSYS0000004590,,Pyrola minor
NBNSYS0000004592,,Pyrola rotundifolia
NHMSYS0000462193,,Pyrola rotundifolia subsp. rotundifolia
NBNSYS0000042610,,Pyrus communis sens.lat.
NBNSYS0000003843,,Quercus cerris
NHMSYS0001754773,,Quercus cerris x suber = Q. x crenata
NBNSYS0000003844,,Quercus ilex
NHMSYS0000462217,,Quercus petraea
NBNSYS0000161876,,Quercus petraea x robur = Q. x rosacea
NBNSYS0000003845,,Quercus robur
NBNSYS0000011916,,Quercus rubra
NBNSYS0000003146,,Radiola linoides
NHMSYS0000462229,,Ramonda myconi
NBNSYS0500000068,,Ranunculus (Batrachium)
NBNSYS0000014212,,Ranunculus aconitifolius
NBNSYS0000002708,,Ranunculus acris
NBNSYS0000002731,,Ranunculus aquatilis
NBNSYS0000002712,,Ranunculus arvensis
NBNSYS0000002716,,Ranunculus auricomus
NBNSYS0000002710,,Ranunculus bulbosus
NBNSYS0000002726,,Ranunculus circinatus
NBNSYS0000002735,,Ranunculus ficaria
NBNSYS0000002736,,Ranunculus ficaria subsp. bulbilifer
NHMSYS0000462244,,Ranunculus ficaria subsp. ficaria
NBNSYS0000002718,,Ranunculus flammula
NBNSYS0000002725,,Ranunculus fluitans
NBNSYS0000002722,,Ranunculus hederaceus
NBNSYS0000002717,,Ranunculus lingua
NBNSYS0000002723,,Ranunculus omiophyllus
NHMSYS0000462256,,Ranunculus ophioglossifolius
NBNSYS0000002732,,Ranunculus peltatus
NBNSYS0000002733,,Ranunculus penicillatus
NHMSYS0000462262,,Ranunculus penicillatus subsp. pseudofluitans
NBNSYS0000002709,,Ranunculus repens
NBNSYS0000002714,,Ranunculus sardous
NBNSYS0000002721,,Ranunculus sceleratus
NBNSYS0000002727,,Ranunculus trichophyllus
NBNSYS0000161887,,Ranunculus trichophyllus x fluitans = R. x bachii
NBNSYS0000002815,,Raphanus raphanistrum
NHMSYS0000462283,,Raphanus raphanistrum subsp. raphanistrum
NBNSYS0000002820,,Raphanus sativus
NBNSYS0000002824,,Rapistrum rugosum
NBNSYS0000002921,,Reseda alba
NBNSYS0000002920,,Reseda lutea
NBNSYS0000002919,,Reseda luteola
NBNSYS0000014367,,Reseda odorata
NBNSYS0000003198,,Rhamnus cathartica
NBNSYS0000161890,,Rheum palmatum x rhaponticum = R. x hybridum
NHMSYS0000462353,,Rhinanthus angustifolius
NBNSYS0000004135,,Rhinanthus minor
NHMSYS0000462360,,Rhinanthus minor subsp. minor
NHMSYS0000462361,,Rhinanthus minor subsp. monticola
NHMSYS0000462362,,Rhinanthus minor subsp. stenophyllus
NBNSYS0000003889,,Rhododendron luteum
NBNSYS0000003888,,Rhododendron ponticum
NBNSYS0000042194,,Rhus typhina
NBNSYS0000002407,,Rhynchospora alba
NBNSYS0000003517,,Ribes alpinum
NBNSYS0000003515,,Ribes nigrum
NBNSYS0000003513,,Ribes rubrum
NBNSYS0000003516,,Ribes sanguineum
NHMSYS0000462398,,Ribes spicatum
NBNSYS0000003518,,Ribes uva-crispa
NBNSYS0000003265,,Robinia pseudoacacia
NHMSYS0000462419,,Rodgersia podophylla
NBNSYS0000002898,,Rorippa amphibia
NHMSYS0000462434,,Rorippa microphylla
NBNSYS0000002894,,Rorippa nasturtium-aquaticum
NBNSYS0000042612,,Rorippa nasturtium-aquaticum agg.
NHMSYS0001754551,,Rorippa nasturtium-aquaticum x microphylla = R. x sterilis
NBNSYS0000002897,,Rorippa palustris
NBNSYS0000002896,,Rorippa sylvestris
NHMSYS0000466078,,Rosa 'Hollandica' nom. nud.
NHMSYS0000462445,,Rosa arvensis
NBNSYS0000161899,,Rosa arvensis x canina = R. x irregularis
NHMSYS0001754772,,Rosa arvensis x gallica = R. x alba
NHMSYS0000462446,,Rosa caesia
NHMSYS0000462447,,Rosa caesia subsp. caesia
NHMSYS0000462449,,Rosa caesia subsp. vosagiaca
NBNSYS0000161907,,Rosa caesia x mollis = R. x glaucoides
NHMSYS0000462450,,Rosa caesia x rubiginosa
NBNSYS0000005467,,Rosa caesia x sherardii
NHMSYS0000455486,,Rosa canina
NHMSYS0000462451,,Rosa canina agg.
NHMSYS0001754416,,Rosa canina x caesia = R. x dumalis
NHMSYS0001754756,,Rosa canina x mollis = R. x molletorum
NBNSYS0000161912,,Rosa canina x obtusifolia = R. x dumetorum
NBNSYS0000161914,,Rosa canina x rubiginosa = R. x nitidula
NBNSYS0000014571,,Rosa canina x sherardii = R. x rothschildii
NBNSYS0000161917,,Rosa canina x tomentosa = R. x scabriuscula
NHMSYS0000462468,,Rosa micrantha
NHMSYS0000462469,,Rosa mollis
NBNSYS0000042613,,Rosa mollis agg.
NHMSYS0000462470,,Rosa multiflora
NBNSYS0000003404,,Rosa obtusifolia
NHMSYS0000345661,,Rosa rubiginosa
NHMSYS0000462475,,Rosa rubiginosa agg.
NHMSYS0000462477,,Rosa rugosa
NBNSYS0000003406,,Rosa sherardii
NHMSYS0001754613,,Rosa sherardii x rubiginosa = R. x suberecta
NHMSYS0000462483,,Rosa spinosissima
NHMSYS0001754426,,Rosa spinosissima x canina = R. x hibernica
NHMSYS0001754556,,Rosa spinosissima x mollis = R. x sabinii
NHMSYS0001754612,,Rosa spinosissima x rubiginosa = R. x biturigensis
NHMSYS0001754618,,Rosa spinosissima x sherardii = R. x involuta
NHMSYS0000462487,,Rosa tomentosa
NHMSYS0000462492,,Rosa virginiana
NHMSYS0000462494,,Rosa willmottiae
NHMSYS0000462573,,Rubus adenanthoides
NHMSYS0000462575,,Rubus adspersus
NHMSYS0000840979,,Rubus amplificatus
NHMSYS0000462590,,Rubus angloserpens
NHMSYS0000462591,,Rubus anisacanthos
NHMSYS0000840823,,Rubus armeniacus
NHMSYS0000462610,,Rubus bertramii
NBNSYS0000003325,,Rubus caesius
NHMSYS0000462626,,Rubus calvatus
NBNSYS0000003317,,Rubus chamaemorus
NHMSYS0000462637,,Rubus cissburiensis
NHMSYS0000462643,,Rubus conjungens
NHMSYS0000462656,,Rubus cumbrensis
NHMSYS0000462661,,Rubus dasyphyllus
NHMSYS0000840658,,Rubus drejeri
NHMSYS0000462678,,Rubus eboracensis
NHMSYS0000462680,,Rubus echinatoides
NHMSYS0000462681,,Rubus echinatus
NHMSYS0000462687,,Rubus elegantispinosus
NHMSYS0000462689,,Rubus errabundus
NHMSYS0000462696,,Rubus fissus
NBNSYS0000003328,,Rubus fruticosus agg.
NHMSYS0000462700,,Rubus furnarius
NHMSYS0000840960,,Rubus gratus
NHMSYS0000462707,,Rubus griffithianus
NHMSYS0000462725,,Rubus hylocharis
NBNSYS0000003322,,Rubus idaeus
NHMSYS0000840809,,Rubus incurvatiformis
NHMSYS0000840976,,Rubus incurvatus
NHMSYS0000840876,,Rubus infestus
NHMSYS0000840932,,Rubus intensior
NHMSYS0000841039,,Rubus laciniatus
NHMSYS0000462757,,Rubus leptothyrsos
NHMSYS0000462763,,Rubus lindebergii
NHMSYS0000840946,,Rubus lindleianus
NHMSYS0000840634,,Rubus mucronulatus
NHMSYS0000462801,,Rubus nemoralis
NHMSYS0000462804,,Rubus nessensis
NHMSYS0000840824,,Rubus newbouldii
NHMSYS0000840994,,Rubus painteri
NHMSYS0000462836,,Rubus phaeocarpus
NHMSYS0000462837,,Rubus pistoris
NHMSYS0000462838,,Rubus platyacanthus
NHMSYS0000840868,,Rubus plicatus
NHMSYS0000462843,,Rubus polyanthemus
NHMSYS0000840798,,Rubus pruinosus
NHMSYS0000840900,,Rubus pyramidalis
NHMSYS0000840635,,Rubus radula
NHMSYS0000462871,,Rubus robiae
NHMSYS0000462876,,Rubus rossensis
NHMSYS0000462880,,Rubus rubritinctus
NHMSYS0000840766,,Rubus rudis
NHMSYS0000462882,,Rubus rufescens
NBNSYS0000003318,,Rubus saxatilis
NHMSYS0000462887,,Rubus sciocharis
NHMSYS0000462888,,Rubus scissus
NHMSYS0000462914,,Rubus septentrionalis
NHMSYS0000840739,,Rubus silurum
NBNSYS0000003324,,Rubus spectabilis
NHMSYS0000840834,,Rubus sprengelii
NHMSYS0000462922,,Rubus subtercanens
NBNSYS0000014797,,Rubus tricolor
NHMSYS0000840948,,Rubus tuberculatus
NHMSYS0000462939,,Rubus ulmifolius
NHMSYS0000840832,,Rubus vestitus
NHMSYS0000840875,,Rubus warrenii
NHMSYS0000462951,,Rubus wirralensis
NBNSYS0000003778,,Rumex acetosa
NBNSYS0000003774,,Rumex acetosella
NHMSYS0000462961,,Rumex acetosella subsp. acetosella
NHMSYS0000462966,,Rumex alpinus
NBNSYS0000003797,,Rumex conglomeratus
NHMSYS0001754795,,Rumex conglomeratus x obtusifolius = R. x abortivus
NBNSYS0000003789,,Rumex crispus
NBNSYS0000161965,,Rumex crispus x obtusifolius = R. x pratensis
NHMSYS0001754753,,Rumex crispus x sanguineus = R. x sagorskii
NHMSYS0000462978,,Rumex hydrolapathum
NHMSYS0001754460,,Rumex hydrolapathum x crispus = R. x schreberi
NHMSYS0001754764,,Rumex hydrolapathum x obtusifolius = R. x weberi
NBNSYS0000003784,,Rumex longifolius
NHMSYS0001754459,,Rumex longifolius x crispus = R. x propinquus
NBNSYS0000003800,,Rumex maritimus
NBNSYS0000003791,,Rumex obtusifolius
NHMSYS0000462984,,Rumex palustris
NBNSYS0000003786,,Rumex patientia
NHMSYS0000462993,,Rumex salicifolius
NBNSYS0000003796,,Rumex sanguineus
NHMSYS0001754572,,Rumex sanguineus x obtusifolius = R. x dufftii
NBNSYS0000003779,,Rumex scutatus
NBNSYS0000002170,,Ruscus aculeatus
NBNSYS0000004655,,Sagina apetala
NHMSYS0000463045,,Sagina apetala subsp. apetala
NHMSYS0000463046,,Sagina apetala subsp. erecta
NBNSYS0000003051,,Sagina nodosa
NBNSYS0000003044,,Sagina procumbens
NHMSYS0000463057,,Sagina subulata
NBNSYS0000002106,,Sagittaria latifolia
NBNSYS0000002105,,Sagittaria sagittifolia
NBNSYS0000003859,,Salix alba
NBNSYS0000161986,,Salix alba x babylonica = S. x sepulcralis
NBNSYS0000003874,,Salix aurita
NHMSYS0001754728,,Salix aurita x myrsinifolia = S. x coriacea
NHMSYS0001754722,,Salix aurita x myrsinifolia x phylicifolia = S. x saxetana
NHMSYS0001754723,,Salix aurita x phylicifolia = S. x ludificans
NHMSYS0001754719,,Salix aurita x repens = S. x ambigua
NBNSYS0000004910,,Salix babylonica
NBNSYS0000003868,,Salix caprea
NHMSYS0000463088,,Salix caprea subsp. caprea
NHMSYS0001754399,,Salix caprea x aurita = S. x capreola
NHMSYS0001754674,,Salix caprea x cinerea = S. x reichardtii
NHMSYS0000463090,,Salix caprea x myrsinifolia x phylicifolia
NBNSYS0000014623,,Salix caprea x phylicifolia
NBNSYS0000003871,,Salix cinerea
NHMSYS0000463093,,Salix cinerea subsp. cinerea
NBNSYS0000003873,,Salix cinerea subsp. oleifolia
NHMSYS0001754402,,Salix cinerea x aurita = S. x multinervis
NBNSYS0000014121,,Salix cinerea x myrsinifolia = S. x strepida
NHMSYS0000463094,,Salix cinerea x myrsinifolia x phylicifolia
NBNSYS0000162016,,Salix cinerea x phylicifolia = S. x laurina
NHMSYS0000463096,,Salix daphnoides
NBNSYS0000003861,,Salix fragilis
NHMSYS0001754357,,Salix fragilis x alba = S. x rubens
NBNSYS0000003884,,Salix herbacea
NBNSYS0000003875,,Salix myrsinifolia
NBNSYS0000162034,,Salix myrsinifolia x phylicifolia = S. x tetrapla
NBNSYS0000003858,,Salix pentandra
NHMSYS0001754498,,Salix pentandra x fragilis = S. x meyeriana
NBNSYS0000003876,,Salix phylicifolia
NBNSYS0000003863,,Salix purpurea
NHMSYS0001754439,,Salix purpurea x cinerea = S. x pontederiana
NHMSYS0001754760,,Salix purpurea x viminalis = S. x rubra
NHMSYS0001754635,,Salix purpurea x viminalis x cinerea = S. x forbyana
NBNSYS0000003877,,Salix repens
NBNSYS0000003862,,Salix triandra
NHMSYS0001754757,,Salix triandra x viminalis = S. x mollissima
NBNSYS0000003866,,Salix viminalis
NHMSYS0001754401,,Salix viminalis x aurita = S. x fruticosa
NHMSYS0001754428,,Salix viminalis x caprea = S. x smithiana
NHMSYS0001754430,,Salix viminalis x caprea x cinerea = S. x calodendron
NHMSYS0001754438,,Salix viminalis x cinerea = S. x holosericea
NBNSYS0000004323,,Sambucus ebulus
NBNSYS0000004324,,Sambucus nigra
NBNSYS0000004325,,Sambucus racemosa
NBNSYS0000003947,,Samolus valerandi
NBNSYS0000004951,,Sanguisorba minor
NHMSYS0000463207,,Sanguisorba minor subsp. minor
NBNSYS0000003390,,Sanguisorba minor subsp. muricata
NBNSYS0000003387,,Sanguisorba officinalis
NBNSYS0000003634,,Sanicula europaea
NBNSYS0000003015,,Saponaria officinalis
NHMSYS0000463226,,Sasa palmata
NHMSYS0000463229,,Sasaella ramosa
NBNSYS0000004500,,Saussurea alpina
NBNSYS0000003506,,Saxifraga aizoides
NBNSYS0000034028,,Saxifraga cuneifolia
NBNSYS0000003497,,Saxifraga cymbalaria
NBNSYS0000003499,,Saxifraga granulata
NBNSYS0000003495,,Saxifraga hirsuta
NBNSYS0000003505,,Saxifraga hypnoides
NBNSYS0000005432,,Saxifraga hypnoides x tridactylites
NBNSYS0000003507,,Saxifraga oppositifolia
NHMSYS0100002873,,Saxifraga paniculata
NBNSYS0000034027,,Saxifraga rotundifolia
NHMSYS0001754514,,Saxifraga spathularis x hirsuta = S. x polita
NBNSYS0000003498,,Saxifraga tridactylites
NBNSYS0000003492,,Saxifraga umbrosa
NHMSYS0001754515,,Saxifraga umbrosa x hirsuta = S. x geum
NHMSYS0001754621,,Saxifraga umbrosa x spathularis = S. x urbium
NBNSYS0000004350,,Scabiosa columbaria
NBNSYS0000003643,,Scandix pecten-veneris
NBNSYS0000033326,,Schismus barbatus
NHMSYS0000463294,,Schoenoplectus tabernaemontani
NBNSYS0000002405,,Schoenus nigricans
NHMSYS0000463303,,Scilla liliohyacinthus
NBNSYS0000002184,,Scilla siberica
NHMSYS0000463306,,Scilla verna
NBNSYS0000002382,,Scirpus sylvaticus
