code,taxon,tvk
4,Lecidea exigua,NHMSYS0001486702
5,Lecidea obluridata,NHMSYS0001486814
4,Lecidea paupercula,NHMSYS0001486839
3,Lecidea plana,NHMSYS0001486855
5,Lecidea promiscens,NHMSYS0001486872
4,Lecidea promixta,NHMSYS0001486873
2,Lecidea silacea,NHMSYS0001486913
3,Lecidella anomaloides,NHMSYS0001486980
2,Lecidella asema,NHMSYS0001486981
2,Lecidella elaeochroma f. elaeochroma,NHMSYS0001486984
2,Lecidella elaeochroma f. soralifera,NHMSYS0001486985
4,Lecidella flavosorediata,NHMSYS0001486987
5,Lecidella pulveracea,NHMSYS0001486993
4,Leightoniomyces phillipsii,NHMSYS0001487028
4,Lepraria atlantica,NHMSYS0001487369
4,Lepraria bergensis,NHMSYS0001487370
4,Lepraria crassissima,NHMSYS0001487378
2,Lepraria diffusa var. chrysodetoides,NHMSYS0001487379
3,Lepraria diffusa var. diffusa,NHMSYS0001487380
3,Lepraria eburnea,NHMSYS0001487381
2,Lepraria finkii,NHMSYS0001487382
3,Lepraria jackii,NHMSYS0001487384
2,Lepraria membranacea,NHMSYS0001487390
3,Lepraria neglecta,NHMSYS0001487391
2,Lepraria vouauxii,NHMSYS0001487392
1,Leprocaulon microscopicum,NHMSYS0001487394
3,Leptogium coralloideum,NHMSYS0001487420
1,Leptogium cyanescens,NHMSYS0001487422
2,Leptogium gelatinosum,NHMSYS0001487425
4,Leptogium imbricatum,NHMSYS0001487427
4,Leptogium juressianum,NHMSYS0001487428
2,Leptogium subtile,NHMSYS0001487441
2,Leptogium teretiusculum,NHMSYS0001487442
3,Leptorhaphis atomaria,NHMSYS0001487575
3,Leptorhaphis epidermidis,NHMSYS0001487576
3,Leptorhaphis maggiana,NHMSYS0001487578
4,Leptosphaeria clarkii,NHMSYS0001487604
4,Lichenochora aprica,NHMSYS0001488356
4,Lichenochora mediterraneae,NHMSYS0001488358
4,Lichenochora weillii,NHMSYS0001488359
3,Lichenodiplis opegraphae,NHMSYS0001488362
3,Lichenodiplis pertusariicola,NHMSYS0001488363
1,Lichenomphalia alpina,NHMSYS0001488365
1,Lichenomphalia hudsoniana,NHMSYS0001488366
1,Lichenomphalia umbellifera,NHMSYS0001488367
5,Lichenomphalia velutina,NHMSYS0001488368
3,Lopadium pezizoideum,NHMSYS0001488490
2,Loxospora elatina,NHMSYS0001488586
4,Megalaria laureri,NHMSYS0001489022
1,Melanelixia fuliginosa,NHMSYS0001489121
5,Melanelixia subargentifera,NHMSYS0001489122
1,Melanelixia subaurifera,NHMSYS0001489123
2,Melanohalea elegantula,NHMSYS0001489135
1,Melanohalea exasperata,NHMSYS0001489136
2,Melanohalea exasperatula,NHMSYS0001489137
1,Melanohalea laciniatula,NHMSYS0001489138
2,Melanohalea septentrionalis,NHMSYS0001489139
5,Melaspilea diplasiospora sensu auct. brit.,NHMSYS0001489298
3,Melaspilea granitophila,NHMSYS0001489299
3,Micarea cinerea f. cinerea,NHMSYS0001489445
3,Micarea cinerea f. tenuispora,NHMSYS0001489446
2,Micarea coppinsii,NHMSYS0001489448
2,Micarea erratica,NHMSYS0001489449
2,Micarea leprosula,NHMSYS0001489454
4,Micarea lynceola,NHMSYS0001489457
2,Micarea micrococca,NHMSYS0001489459
3,Micarea myriocarpa,NHMSYS0001489460
2,Micarea peliocarpa,NHMSYS0001489461
2,Micarea pycnidiophora,NHMSYS0001489465
3,Micarea ternaria,NHMSYS0001489469
3,Micarea turfosa,NHMSYS0001489470
3,Microcalicium disseminatum,NHMSYS0001489492
3,Milospium lacoizquetae,NHMSYS0001489662
2,Miriquidica complanata f. complanata,NHMSYS0001489669
3,Miriquidica complanata f. sorediata,NHMSYS0001489670
3,Miriquidica griseoatra,NHMSYS0001489671
4,Miriquidica intrudens,NHMSYS0001489672
2,Miriquidica leucophaea,NHMSYS0001489673
4,Miriquidica lulensis,NHMSYS0001489675
2,Miriquidica nigroleprosa var. liljenstroemii,NHMSYS0001489677
2,Miriquidica nigroleprosa var. nigroleprosa,NHMSYS0001489678
3,Muellerella lichenicola,NHMSYS0001489991
4,Muellerella polyspora,NHMSYS0001489992
3,Muellerella pygmaea,NHMSYS0001489993
4,Muellerella ventosicola,NHMSYS0001489995
4,Multiclavula mucida,NHMSYS0001489997
4,Multiclavula vernalis,NHMSYS0001489998
2,Mycobilimbia epixanthoides,NHMSYS0001490318
4,Mycobilimbia tetramera,NHMSYS0001490324
4,Mycoblastus alpinus,NHMSYS0001490327
2,Mycoblastus sanguinarius f. leprosus,NHMSYS0001490328
2,Mycoblastus sanguinarius f. sanguinarius,NHMSYS0001490329
2,Mycoglaena myricae,NHMSYS0001490346
3,Mycomicrothelia atlantica,NHMSYS0001490354
3,Mycomicrothelia confusa,NHMSYS0001490356
3,Mycomicrothelia wallrothii,NHMSYS0001490358
2,Mycoporum antecellens,NHMSYS0001490362
4,Mycoporum sparsellum,NHMSYS0001490366
3,Myxophora leptogiophila,NHMSYS0001490489
5,Nectriopsis indigens,NHMSYS0001490744
1,Nectriopsis lecanodes,NHMSYS0001490745
4,Nectriopsis parmeliae,NHMSYS0001490746
3,Nectriopsis rubefaciens,NHMSYS0001490747
2,Nesolechia oxyspora,NHMSYS0001490839
4,Niesslia cladoniicola,NHMSYS0001490871
2,Nigromacula uniseptata,NHMSYS0001490876
1,Ochrolechia frigida f. frigida,NHMSYS0001491016
1,Ochrolechia parella,NHMSYS0001491022
2,Ochrolechia subviridis,NHMSYS0001491024
1,Ochrolechia tartarea,NHMSYS0001491026
2,Opegrapha corticola,NHMSYS0001491371
3,Opegrapha mougeotii,NHMSYS0001491388
3,Opegrapha niveoatra,NHMSYS0001491390
4,Opegrapha parasitica,NHMSYS0001491391
2,Opegrapha pertusariicola,NHMSYS0001491393
5,Opegrapha rubefacta,NHMSYS0001491404
2,Opegrapha sorediifera,NHMSYS0001491416
3,Opegrapha sphaerophoricola,NHMSYS0001491417
2,Opegrapha vermicellifera,NHMSYS0001491427
3,Opegrapha zwackhii,NHMSYS0001491430
1,Ophioparma ventosa,NHMSYS0001491463
5,Orphniospora moriopsis var. brunnea,NHMSYS0001491533
3,Orphniospora moriopsis var. moriopsis,NHMSYS0001491534
1,Pannaria conoplea,NHMSYS0001491680
2,Pannaria hookeri,NHMSYS0001491682
3,Paranectria oropensis subsp. oropensis,NHMSYS0001491738
4,Paranectria oropensis subsp. parviseptata,NHMSYS0001491739
4,Paranectria superba,NHMSYS0001491740
2,Parmelia ernstiae,NHMSYS0001491791
1,Parmeliella triptophylla,NHMSYS0001491903
3,Parmelinopsis minarum,NHMSYS0001491907
1,Parmotrema crinitum,NHMSYS0001491911
3,Parmotrema reticulatum,NHMSYS0001491912
2,Peltigera britannica,NHMSYS0001492052
2,Peltigera didactyla,NHMSYS0001492055
4,Peltigera elisabethae,NHMSYS0001492056
2,Peltigera neckeri,NHMSYS0001492058
2,Peltigera polydactylon,NHMSYS0001492059
1,Peltigera praetextata,NHMSYS0001492066
2,Peltigera rufescens,NHMSYS0001492067
2,Pertusaria albescens var. albescens,NHMSYS0001492275
2,Pertusaria albescens var. corallina,NHMSYS0001492276
2,Pertusaria amara f. amara,NHMSYS0001492278
2,Pertusaria flavida,NHMSYS0001492294
4,Pertusaria leucosora,NHMSYS0001492304
2,Pertusaria pupillaris,NHMSYS0001492313
3,Phaeographis dendritica,NHMSYS0001492987
3,Phaeographis inusta,NHMSYS0001492988
1,Phaeophyscia nigricans,NHMSYS0001493018
1,Phaeophyscia orbicularis,NHMSYS0001493019
3,Phaeophyscia sciastra,NHMSYS0001493020
3,Phaeospora parasitica,NHMSYS0001493069
3,Phlyctis agelaea,NHMSYS0001493251
4,Phylliscum demangeonii,NHMSYS0001493585
1,Physcia aipolia,NHMSYS0001493681
1,Physcia caesia,NHMSYS0001493685
2,Physcia clementei,NHMSYS0001493690
2,Placidiopsis custnani,NHMSYS0001493864
5,Placidium boccanum,NHMSYS0001493866
3,Placidium pilosellum,NHMSYS0001493871
4,Placidium rufescens,NHMSYS0001493872
2,Placidium squamulosum,NHMSYS0001493873
1,Placopsis lambii,NHMSYS0001493895
2,Placynthiella dasaea,NHMSYS0001493901
4,Placynthiella hyporhoda,NHMSYS0001493902
2,Placynthiella icmalea,NHMSYS0001493903
2,Placynthiella oligotropha,NHMSYS0001493904
4,Placynthium garovaglii,NHMSYS0001493908
4,Placynthium tremniacum,NHMSYS0001493909
1,Platismatia glauca,NHMSYS0001493938
1,Plectocarpon lichenum,NHMSYS0001493961
3,Polyblastia agraria,NHMSYS0001494357
3,Polyblastia dermatodes,NHMSYS0001494361
4,Polyblastia philaea,NHMSYS0001494368
4,Polycoccum arnoldii,NHMSYS0001494384
4,Polycoccum crassum,NHMSYS0001494385
4,Polycoccum dzieduszyckii,NHMSYS0001494388
4,Polycoccum minutulum,NHMSYS0001494392
3,Polycoccum peltigerae,NHMSYS0001494394
3,Polycoccum trypethelioides,NHMSYS0001494396
5,Polysporina ferruginea,NHMSYS0001494551
3,Polysporina simplex,NHMSYS0001494552
4,Porina atlantica,NHMSYS0001494638
3,Porina byssophila,NHMSYS0001494640
2,Porina coralloidea,NHMSYS0001494643
3,Porina guentheri var. guentheri,NHMSYS0001494648
3,Porina hibernica,NHMSYS0001494649
3,Porina linearis,NHMSYS0001494651
3,Porina mammillosa,NHMSYS0001494652
3,Porina rosei,NHMSYS0001494656
4,Porocyphus coccodes,NHMSYS0001494659
3,Porocyphus kenmorensis,NHMSYS0001494660
4,Porocyphus leptogiella,NHMSYS0001494661
5,Porpidia islandica,NHMSYS0001494685
5,Porpidia lowiana,NHMSYS0001494686
3,Porpidia macrocarpa f. macrocarpa,NHMSYS0001494688
4,Porpidia nadvornikiana,NHMSYS0001494693
5,Porpidia pachythallina,NHMSYS0001494694
2,Porpidia rugosa,NHMSYS0001494695
3,Porpidia striata,NHMSYS0001494696
2,Porpidia superba f. sorediata,NHMSYS0001494697
3,Porpidia superba f. superba,NHMSYS0001494698
5,Porpidia thomsonii,NHMSYS0001494699
4,Pronectria echinulata,NHMSYS0001494772
4,Pronectria leptaleae,NHMSYS0001494773
3,Pronectria pertusariicola,NHMSYS0001494774
3,Protoblastenia calva,NHMSYS0001494798
3,Protoblastenia cyclospora,NHMSYS0001494800
2,Protoblastenia incrustans,NHMSYS0001494802
3,Protoblastenia lilacina,NHMSYS0001494803
2,Protoblastenia siebenhaariana,NHMSYS0001494806
3,Protomicarea limosa,NHMSYS0001494815
3,Protoparmelia memnonia,NHMSYS0001494840
3,Protoparmelia montagnei,NHMSYS0001494841
3,Protoparmelia nephaea,NHMSYS0001494842
5,Protothelenella leucothelia,NHMSYS0001494860
3,Protothelenella sphinctrinoidella,NHMSYS0001494861
4,Psammina inflata,NHMSYS0001494974
4,Psammina simplex,NHMSYS0001494976
1,Pseudephebe pubescens,NHMSYS0001495149
2,Pseudevernia furfuracea var. ceratea,NHMSYS0001495159
2,Pseudevernia furfuracea var. furfuracea,NHMSYS0001495160
3,Pseudocyphellaria aurata,NHMSYS0001495191
4,Pseudoseptoria usneae,NHMSYS0001495282
1,Psilolechia lucida,NHMSYS0001495400
3,Psoroglaena abscondita,NHMSYS0001495446
4,Pterygiopsis lacustris,NHMSYS0001495459
2,Punctelia reddenda,NHMSYS0001495807
2,Pycnora sorophora,NHMSYS0001495830
4,Pycnora xanthococca,NHMSYS0001495831
1,Pycnothelia papillaria,NHMSYS0001495833
4,Pyrenopsis impolita,NHMSYS0001495906
4,Pyrenula hibernica,NHMSYS0001495926
1,Pyrenula macrospora,NHMSYS0001495927
4,Pyrenula nitidella,NHMSYS0001495931
2,Pyrrhospora quernea,NHMSYS0001495944
4,Raciborskiomyces peltigericola,NHMSYS0001495978
2,Ramalina canariensis,NHMSYS0001496005
3,Ramalina lacera,NHMSYS0001496016
2,Ramalina subfarinacea,NHMSYS0001496029
3,Ramonia chrysophaea,NHMSYS0001496084
3,Reichlingia leopoldii,NHMSYS0001496149
4,Rhagadostoma rugosum,NHMSYS0001496206
3,Rhaphidicyrtis trichosporella,NHMSYS0001496212
4,Rhizocarpon advenulum,NHMSYS0001496249
4,Rhizocarpon badioatrum,NHMSYS0001496251
4,Rhizocarpon cinereovirens,NHMSYS0001496255
4,Rhizocarpon copelandii,NHMSYS0001496259
5,Rhizocarpon eupetraeoides,NHMSYS0001496261
5,Rhizocarpon expallescens,NHMSYS0001496262
5,Rhizocarpon ferax,NHMSYS0001496263
3,Rhizocarpon furfurosum,NHMSYS0001496264
3,Rhizocarpon hochstetteri,NHMSYS0001496269
2,Rhizocarpon infernulum f. sylvaticum,NHMSYS0001496273
4,Rhizocarpon intersitum,NHMSYS0001496275
4,Rhizocarpon jemtlandicum,NHMSYS0001496276
2,Rhizocarpon lavatum,NHMSYS0001496278
2,Rhizocarpon oederi,NHMSYS0001496284
2,Rhizocarpon petraeum,NHMSYS0001496285
2,Rhizocarpon richardii,NHMSYS0001496288
4,Rhizocarpon ridescens,NHMSYS0001496289
5,Rhizocarpon superficiale,NHMSYS0001496295
5,Rhizocarpon timdalii,NHMSYS0001496296
3,Rhizocarpon viridiatrum,NHMSYS0001496298
3,Rhymbocarpus cruciatus,NHMSYS0001496436
4,Rhymbocarpus neglectus,NHMSYS0001496437
4,Rhymbocarpus pubescens,NHMSYS0001496438
2,Rinodina atrocinerea,NHMSYS0001496483
3,Rinodina bischoffii,NHMSYS0001496484
3,Rinodina calcarea,NHMSYS0001496486
5,Rinodina ericina,NHMSYS0001496490
5,Rinodina laevigata,NHMSYS0001496495
5,Rinodina milvina,NHMSYS0001496498
3,Rinodina occulta,NHMSYS0001496501
2,Rinodina oleae,NHMSYS0001496502
3,Rinodina orculariopsis,NHMSYS0001496503
2,Rinodina sophodes,NHMSYS0001496506
5,Ropalospora hibernica,NHMSYS0001496545
3,Ropalospora lugubris f. lugubris,NHMSYS0001496546
3,Roselliniella microthelia,NHMSYS0001496570
3,Rosellinula haplospora,NHMSYS0001496572
3,Sagediopsis lomnitzensis,NHMSYS0001497031
2,Sarcogyne regularis,NHMSYS0001497067
4,Sarcopyrenia beckhausiana,NHMSYS0001497073
2,Sarcopyrenia gibba var. geisleri,NHMSYS0001497074
3,Sarcosagium campestre var. campestre,NHMSYS0001497076
4,Schadonia fecunda,NHMSYS0001497115
2,Schaereria cinereorufa,NHMSYS0001497117
2,Schaereria fuscocinerea var. fuscocinerea,NHMSYS0001497118
2,Sclerococcum sphaerale,NHMSYS0001497206
5,Sclerophora farinacea,NHMSYS0001497250
3,Sclerophora pallida,NHMSYS0001497251
3,Scoliciosporum chlorococcum,NHMSYS0001497325
2,Scoliciosporum curvatum,NHMSYS0001497327
2,Scoliciosporum pruinosum,NHMSYS0001497329
3,Scoliciosporum sarothamni,NHMSYS0001497330
4,Scutula dedicata,NHMSYS0001497378
3,Skyttea caesii,NHMSYS0001497621
5,Skyttea elachistophora,NHMSYS0001497622
3,Skyttea lecanorae,NHMSYS0001497623
2,Skyttea nitschkei,NHMSYS0001497625
2,Skyttea pyrenulae,NHMSYS0001497626
5,Skyttea spinosa,NHMSYS0001497627
5,Skyttea viridis,NHMSYS0001497628
1,Solenopsora candicans,NHMSYS0001497667
2,Solenopsora holophaea,NHMSYS0001497669
2,Solenopsora vulturiensis,NHMSYS0001497670
3,Solorina bispora var. bispora,NHMSYS0001497673
3,Solorina bispora var. macrospora,NHMSYS0001497674
5,Sphaerulina dubiella,NHMSYS0001498622
3,Spiloma auratum,NHMSYS0001498659
3,Spirographa fusisporella,NHMSYS0001498687
4,Sporastatia testudinea,NHMSYS0001498717
1,Squamarina cartilaginea,NHMSYS0001498818
5,Staurothele geoica,NHMSYS0001498851
3,Staurothele guestphalica,NHMSYS0001498852
3,Staurothele hymenogonia,NHMSYS0001498853
3,Staurothele rupifraga,NHMSYS0001498854
1,Stenocybe nitida,NHMSYS0001498918
1,Stenocybe septata,NHMSYS0001498919
3,Stereocaulon dactylophyllum var. dactylophyllum,NHMSYS0001498942
3,Stereocaulon tornense,NHMSYS0001498952
3,Stereocaulon vesuvianum var. symphycheileoides,NHMSYS0001498954
1,Stereocaulon vesuvianum var. vesuvianum,NHMSYS0001498955
5,Stigmidium aggregatum,NHMSYS0001499088
4,Stigmidium ephebes,NHMSYS0001499091
4,Stigmidium gyrophorarum,NHMSYS0001499092
3,Stigmidium lecidellae,NHMSYS0001499093
2,Stigmidium microspilum,NHMSYS0001499094
4,Stigmidium punctillum,NHMSYS0001499095
5,Stigmidium superpositum,NHMSYS0001499096
3,Strangospora pinicola,NHMSYS0001499138
3,Strigula phaea,NHMSYS0001499161
3,Strigula stigmatella var. alpestris,NHMSYS0001499162
4,Strigula stigmatella var. stigmatella,NHMSYS0001499163
4,Strigula thelopsidoides,NHMSYS0001499164
4,Synalissa ramulosa,NHMSYS0001499310
3,Taeniolella rolfii,NHMSYS0001499339
3,Telogalla olivieri,NHMSYS0001499424
1,Tephromela atra var. atra,NHMSYS0001499452
2,Tephromela atra var. torulosa,NHMSYS0001499453
4,Tephromela pertusarioides,NHMSYS0001499455
1,Thamnolia vermicularis,NHMSYS0001499500
4,Thelenella larbalestieri,NHMSYS0001499552
3,Thelenella muscorum var. muscorum,NHMSYS0001499553
3,Thelenella muscorum var. octospora,NHMSYS0001499554
4,Thelidium fontigenum,NHMSYS0001499631
5,Thelidium methorium,NHMSYS0001499636
3,Thelidium minutulum,NHMSYS0001499639
3,Thelidium papulare f. papulare,NHMSYS0001499640
3,Thelidium pluvium,NHMSYS0001499642
3,Thelidium zwackhii,NHMSYS0001499645
3,Thelocarpon epibolum var. epibolum,NHMSYS0001499647
3,Thelocarpon impressellum,NHMSYS0001499649
4,Thelocarpon magnussonii,NHMSYS0001499650
3,Thelocarpon pallidum,NHMSYS0001499651
4,Thelocarpon robustum,NHMSYS0001499652
4,Thelocarpon saxicola,NHMSYS0001499653
1,Toninia aromatica,NHMSYS0001499835
5,Toninia coelestina,NHMSYS0001499838
5,Toninia diffracta,NHMSYS0001499839
4,Toninia fusispora,NHMSYS0001499840
4,Toninia squalescens,NHMSYS0001499843
4,Toninia subfuscae,NHMSYS0001499845
2,Toninia thiopsora,NHMSYS0001499846
2,Trapelia coarctata,NHMSYS0001499946
2,Trapelia corticola,NHMSYS0001499947
2,Trapelia obtegens,NHMSYS0001499948
2,Trapelia placodioides,NHMSYS0001499949
2,Trapeliopsis flexuosa,NHMSYS0001499951
2,Trapeliopsis gelatinosa,NHMSYS0001499952
1,Trapeliopsis pseudogranulosa,NHMSYS0001499953
3,Tremella caloplacae,NHMSYS0001499997
3,Tremella cladoniae,NHMSYS0001500009
4,Trichonectria hirta,NHMSYS0001500425
1,Umbilicaria proboscidea,NHMSYS0001500765
3,Unguiculariopsis lesdainii,NHMSYS0001500812
3,Unguiculariopsis manriquei,NHMSYS0001500813
2,Usnea cornuta,NHMSYS0001501160
3,Usnea esperantiana,NHMSYS0001501163
3,Usnea flavocardia,NHMSYS0001501164
2,Usnea florida,NHMSYS0001501165
5,Usnea fragilescens var. fragilescens,NHMSYS0001501169
2,Usnea fragilescens var. mollis,NHMSYS0001501170
4,Usnea fulvoreagens,NHMSYS0001501171
2,Usnea hirta,NHMSYS0001501176
4,Usnea silesiaca,NHMSYS0001501188
2,Usnea wasmuthii,NHMSYS0001501190
5,Verrucaria aranensis,NHMSYS0001501531
2,Verrucaria baldensis,NHMSYS0001501536
4,Verrucaria bulgarica,NHMSYS0001501539
5,Verrucaria ceuthocarpa,NHMSYS0001501548
5,Verrucaria degelii,NHMSYS0001501564
2,Verrucaria elaeina,NHMSYS0001501570
5,Verrucaria knowlesiae,NHMSYS0001501622
5,Verrucaria latericola,NHMSYS0001501628
2,Verrucaria macrostoma f. macrostoma,NHMSYS0001501637
4,Verrucaria madida,NHMSYS0001501638
4,Verrucaria ochrostoma,NHMSYS0001501668
4,Verrucaria phaeosperma,NHMSYS0001501676
3,Verrucaria simplex,NHMSYS0001501703
3,Vezdaea cobria,NHMSYS0001501747
3,Vezdaea leprosa,NHMSYS0001501748
3,Vezdaea retigera,NHMSYS0001501749
3,Vezdaea rheocarpa,NHMSYS0001501750
4,Vezdaea stipitata,NHMSYS0001501751
4,Vouauxiomyces santessonii,NHMSYS0001501827
4,Weddellomyces periphericus,NHMSYS0001501847
4,Wentiomyces lichenicola subsp. bouteillei,NHMSYS0001501851
1,Xanthoparmelia conspersa,NHMSYS0001501914
2,Xanthoparmelia mougeotii,NHMSYS0001501915
4,Xanthoparmelia tinctina,NHMSYS0001501916
1,Xanthoria elegans,NHMSYS0001501921
5,Xanthoria fulva,NHMSYS0001501923
1,Xanthoria parietina,NHMSYS0001501925
4,Xenonectriella streimannii,NHMSYS0001501942
2,Xylographa vitiligo,NHMSYS0001502029
4,Zwackhiomyces coepulonus,NHMSYS0001502128
4,Zwackhiomyces dispersus,NHMSYS0001502129
4,Zwackhiomyces lacustris,NHMSYS0001502130
4,Zwackhiomyces lecanorae,NHMSYS0001502131
5,Acrocordia subglobosa,NHMSYS0001596575
2,Caloplaca dichroa,NHMSYS0001596576
5,Buellia jugorum,NHMSYS0019999431
5,Caloplaca borreri,NHMSYS0019999443
5,Caloplaca soralifera,NHMSYS0019999444
4,Gregorella humida,NHMSYS0019999601
2,Herteliana gagei,NHMSYS0019999615
4,Intralichen baccisporus,NHMSYS0019999634
5,Lichenoconium reichlingii,NHMSYS0019999710
5,Placynthium hungaricum,NHMSYS0019999863
3,Stictographa lentiginosa,NHMSYS0020000028
2,Xanthoria aureola,NHMSYS0020000128
4,Agonimia opuntiella,NHMSYS0020038989
4,Arthonia colombiana,NHMSYS0020038993
3,Arthonia meridionalis,NHMSYS0020038996
2,Caloplaca arcis,NHMSYS0020039002
4,Caloplaca sorediella,NHMSYS0020039008
4,Intralichen lichenicola,NHMSYS0020039018
4,Lecania fructigena,NHMSYS0020039020
4,Lecanographa dialeuca,NHMSYS0020039021
3,Lepraria sylvicola,NHMSYS0020039025
3,Menegazzia subsimilis,NHMSYS0020039027
4,Micarea hypoviolascens,NHMSYS0020039028
4,Monodictys epilepraria,NHMSYS0020039031
3,Phylloblastia inexpectata,NHMSYS0020039036
4,Porina effilata,NHMSYS0020039039
3,Porpidia flavocruenta,NHMSYS0020039040
4,Psammina palmata,NHMSYS0020039053
3,Rinodina insularis,NHMSYS0020039057
5,Strigula muscicola,NHMSYS0020039060
1,Piccolia ochrophora,NHMSYS0020039190
3,Scoliciosporum intrusum,NHMSYS0020039358
5,Frigidopyrenia bryospila,NHMSYS0020039364
3,Arthonia sampaianae,NHMSYS0020039374
1,Parmotrema perlatum,NHMSYS0020039387
3,Psammina lobariae,NHMSYS0020039388
3,Catillaria usneicola,NHMSYS0020061812
3,Endococcus fusiger,NHMSYS0020102976
4,Muellerella erratica,NHMSYS0020102979
3,Sphaerellothecium cladoniae,NHMSYS0020102985
3,Sphaerellothecium parietinarium,NHMSYS0020102986
3,Micarea prasina s. str.,NHMSYS0020103730
3,Strigula confusa,NHMSYS0020105983
5,Caloplaca citrina s. str.,NHMSYS0020105990
4,Cetrelia olivetorum s. str.,NHMSYS0020105991
4,Cladonia chlorophaea s. str.,NHMSYS0020105992
4,Cladonia coccifera s. str.,NHMSYS0020105993
2,Xanthoria candelaria s. str.,NHMSYS0020105998
5,Calicium victorianum,NHMSYS0020327859
3,Catillaria stereocaulorum,NHMSYS0020327860
4,Endocarpon pallidulum,NHMSYS0020327862
3,Endococcus verrucosus,NHMSYS0020327863
4,Epigloea urosperma,NHMSYS0020327864
4,Fellhanera christiansenii,NHMSYS0020327865
2,Llimonaea sorediata,NHMSYS0020327873
4,Opegrapha anomea,NHMSYS0020327879
2,Punctelia jeckeri,NHMSYS0020327881
4,Pyrenula acutispora,NHMSYS0020327882
4,Ramonia calcicola,NHMSYS0020327883
3,Sclerococcum griseisporodochium,NHMSYS0020327885
4,Stigmidium clauzadei,NHMSYS0020327888
3,Tremella tuckerae,NHMSYS0020327889
4,Verrucocladosporium dirinae,NHMSYS0020327892
4,Xanthoparmelia perrugata,NHMSYS0020327895
3,Anisomeridium robustum,NHMSYS0020534994
3,Antennulariella lichenisata,NHMSYS0020535000
4,Aspicilia aquatica,NHMSYS0020535057
3,Bacidia sipmanii,NHMSYS0020535066
3,Biatora globulosa,NHMSYS0020535076
4,Biatora ligni-mollis,NHMSYS0020535077
4,Byssoloma diederichii,NHMSYS0020535103
1,Caloplaca oasis,NHMSYS0020535109
4,Catillaria lobariicola,NHMSYS0020535129
4,Collemopsidium arenisedum,NHMSYS0020535232
4,Collemopsidium argilospilum,NHMSYS0020535233
4,Collemopsidium caesium,NHMSYS0020535234
4,Collemopsidium monense,NHMSYS0020535235
3,Collemopsidium pelvetiae,NHMSYS0020535236
4,Collemopsidium subarenisedum,NHMSYS0020535237
4,Dactylospora tegularum,NHMSYS0020535341
3,Diplotomma hedinii,NHMSYS0020535385
4,Enterographa brezhonega,NHMSYS0020535404
3,Gyalideopsis crenulata,NHMSYS0020535497
2,Jamesiella anastomosans,NHMSYS0020535583
3,Jamesiella scotica,NHMSYS0020535584
4,Lecanora albellula var. albellula,NHMSYS0020535607
4,Lecanora coppinsii,NHMSYS0020535609
4,Lecanora hybocarpa,NHMSYS0020535610
4,Lepraria alpina,NHMSYS0020535618
3,Leptogium pulvinatum,NHMSYS0020535622
4,Lichenochora aipoliae,NHMSYS0020535645
4,Lichenochora coppinsii,NHMSYS0020535646
4,Lichenochora paucispora,NHMSYS0020535648
4,Lichenothelia renobalesiana,NHMSYS0020535649
4,Metamelanea umbonata,NHMSYS0020535692
4,Micarea farinosa,NHMSYS0020535693
4,Micarea prasinella,NHMSYS0020535694
4,Micarea vulpinaris,NHMSYS0020535695
3,Miriquidica pycnocarpa f. sorediata,NHMSYS0020535714
4,Mycobilimbia carneoalbida,NHMSYS0020535733
4,Myochroidea porphyrospoda,NHMSYS0020535739
4,Neobarya peltigerae,NHMSYS0020535756
4,Opegrapha trochodes,NHMSYS0020535776
2,Parmelina carporrhizans,NHMSYS0020535797
5,Parmotrema pseudoreticulatum,NHMSYS0020535798
3,Placopyrenium canellum,NHMSYS0020535932
4,Placopyrenium cinereoatratum,NHMSYS0020535933
4,Placopyrenium formosum,NHMSYS0020535934
2,Placopyrenium fuscellum,NHMSYS0020535935
5,Placynthium anemoideum,NHMSYS0020535936
4,Pronectria oligospora,NHMSYS0020535966
4,Protounguicularia nephromatis,NHMSYS0020535974
3,Pterygiopsis concordatula,NHMSYS0020535994
4,Pyrenocarpon thelostomum,NHMSYS0020536008
4,Reconditella physconiarum,NHMSYS0020536032
2,Romjularia lurida,NHMSYS0020536053
4,Roselliniopsis ventosa,NHMSYS0020536055
3,Scutula tuberculosa,NHMSYS0020536117
4,Thelocarpon coccosporum,NHMSYS0020536237
4,Topeliopsis azorica,NHMSYS0020536243
4,Verrucaria anziana,NHMSYS0020536327
1,Verrucaria nigrescens f. nigrescens,NHMSYS0020536329
2,Verrucaria nigrescens f. tectorum,NHMSYS0020536330
5,Verrucaria sublobulata,NHMSYS0020536331
5,Verrucula maritimaria,NHMSYS0020536333
5,Verruculopsis flavescentaria,NHMSYS0020536335
4,Xanthoparmelia delisei,NHMSYS0020536347
2,Xanthoparmelia loxodes,NHMSYS0020536348
4,Xanthoparmelia luteonotata,NHMSYS0020536349
4,Xanthoparmelia pulla,NHMSYS0020536350
2,Xanthoparmelia verruculifera,NHMSYS0020536351
4,Xerotrema quercicola,NHMSYS0020536359
4,Halecania laevis,NHMSYS0020918220
4,Ameliella andreaeicola,NHMSYS0020987448
4,Ameliella grisea,NHMSYS0020987450
2,Caloplaca ferruginea s. str.,NHMSYS0020987548
4,Caloplaca herbidella s. str.,NHMSYS0020987556
3,Caloplaca holocarpa s. str.,NHMSYS0020987564
