"km100","km10","coord_system","taxon","tvk"
"NZ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 50 51 52 53 60 61 62 70 71 72 80 81 90 91","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SC","16 17 26 27 28 36 37 38 39 47 48 49","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SD","08 09 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SE","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SH","12 13 22 23 24 27 28 29 32 33 34 36 37 38 39 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 61 63 64 65 66 67 68 71 74 75 76 77 78 84 85 86 87 88 94 95 96 97 98","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SJ","04 05 06 07 08 14 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SK","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SM","50 70 72 80 90 91 93","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SN","00 10 14 15 20 25 30 31 40 41 50 51 58 59 61 68 69 70 71 72 73 80 81 82 90 91 92 94 95 96 98","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SO","00 01 02 03 04 05 06 08 09 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 26 27 28 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SP","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SR","89 99","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SS","09 10 11 19 20 38 39 42 43 44 48 49 53 54 58 59 61 63 68 69 70 71 72 73 74 77 78 79 80 81 82 83 84 87 88 89 90 91 92 93 94 96 97 98 99","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"ST","00 01 02 03 04 06 07 08 09 10 11 12 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SU","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SV","80 81 90 91","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SW","32 33 42 43 44 52 53 54 61 62 64 65 71 75 76 81 82 83 86 87 93 94 96 97 98","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SX","03 04 06 08 09 14 26 36 37 38 45 46 47 48 55 56 57 58 59 65 66 67 68 69 75 76 77 78 79 88 89 96","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SY","07 09 18 19 28 29 39 48 49 58 59 66 67 68 69 77 78 79 87 88 89 97 98 99","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"SZ","07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"TA","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 20 21 22 23 24 26 27 30 31 32 33 40 41 42","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"TF","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 55 56 57 58 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"TL","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"TM","00 01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"TQ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"TR","01 02 03 04 05 06 07 09 12 13 14 15 16 23 24 25 26 27 33 34 35 36 37 46 47","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"TV","49 59 69","OSGB","Sigara (Subsigara) falleni","NHMSYS0020309833"
"HX","62","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"HY","10 20 21 22 30 31 32 33 40 41 42 43 51 61 73","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NC","30 36 37 40 50 51 56 66 70 74 75 76 81 84 85 86 90 91 92 93 94 95 96","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"ND","01 02 03 04 05 06 07 12 13 14 15 16 17 23 24 25 26 27 29 33 34 35 36 37 39 48 49","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NH","10 15 20 21 22 23 25 30 31 32 33 34 35 36 41 42 43 44 45 51 52 53 54 55 58 59 63 64 65 66 67 68 69 70 74 75 76 77 78 79 80 81 82 85 86 87 88 89 91 92 93 95 96 98","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NJ","01 02 03 04 06 12 13 14 15 16 17 20 22 23 24 25 26 27 32 33 34 35 36 40 41 42 43 44 45 46 50 51 52 53 54 55 60 61 62 63 64 65 66 72 73 74 75 76 82 83 84 85 86 93 95","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NK","04","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NM","74 75 81 84 86 90 91 92 93 94 96","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NN","00 01 02 03 04 05 06 10 11 12 14 16 17 18 20 28 30 31 40 50 51 52 53 59 60 62 63 64 65 69 70 71 72 73 74 75 76 79 80 81 82 83 84 85 86 90 91 92 93 94 95 96","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NO","00 01 02 03 04 05 06 07 10 11 12 13 14 15 16 17 19 20 21 22 23 24 25 26 30 31 32 33 34 35 36 40 41 42 43 44 45 46 47 49 50 51 52 53 54 55 59 60 61 63 64 65 74 75 76 79","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NR","15 16 24 25 26 27 34 35 36 37 38 49 50 51 56 59 60 61 62 63 64 65 67 70 71 72 73 75 76 77 78 82 83 84 86 92 93 94 95 96","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NS","00 01 02 03 04 05 06 09 10 14 15 16 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NT","00 01 02 03 04 05 06 07 08 09 10 11 12 13 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 33 35 36 37 39 43 44 46 47 48 49 50 52 53 54 56 57 58 59 60 67 68 69 70 73 74 75 76 77 80 81 84 85 87 90 95 96","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NU","00 05 10 20","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NW","95 96 97","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NX","03 04 05 06 07 08 09 13 14 15 16 17 18 19 24 25 26 27 28 29 30 33 34 35 36 37 38 39 40 43 44 45 46 47 48 49 54 55 56 57 58 59 64 65 66 67 68 69 74 75 76 77 78 79 84 85 86 87 88 89 90 91 92 93 95 96 97 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NY","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"NZ","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 50 51 52 53 60 61 62 70 71 80 81 90","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SC","26 27 28 37 38 39 47 48 49","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SD","08 09 16 17 18 19 20 21 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SE","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 70 71 72 73 74 75 76 77 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SH","12 13 22 23 24 27 28 29 32 33 36 37 38 39 43 44 45 46 47 48 49 52 53 54 56 57 58 67 68 77 78 87 88 97 98","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SJ","00 06 07 08 15 16 17 18 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SK","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SM","50 70 72 80","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SN","00 20 30 67 70 71 72 73 80 81 82 83 84 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SO","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 22 23 24 25 26 27 28 30 31 33 34 35 37 39 40 41 42 43 44 45 46 47 50 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SP","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SR","89 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SS","09 19 38 39 48 87 89 90 91 92 93 96 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"ST","00 01 02 03 04 06 08 09 10 11 13 16 17 18 19 20 21 24 25 26 27 28 29 30 31 33 34 35 36 37 38 39 44 45 46 47 48 50 51 55 57 58 59 60 61 62 63 64 65 66 69 70 71 72 73 74 77 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SU","00 01 02 03 04 05 06 07 08 09 10 11 12 14 15 16 17 18 19 20 22 23 24 25 26 27 28 29 30 31 32 34 36 37 38 39 40 41 42 45 46 47 48 49 50 51 55 56 57 58 59 60 61 62 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SX","55 64 69 73 74 76 77 78 79 84 85 87 88 89 97 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SY","07 08 09 19 29 39 58 67 68 78 79 88 89 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SZ","08 09 19 29 38 39 47 48 49 57 58 59 68 69 79 89 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"TA","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 20 21 22 23 24 26 27 30 31 32 33 40 41","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"TF","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 55 56 57 58 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"TL","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"TM","00 01 02 03 04 05 06 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"TQ","00 01 02 04 05 06 07 08 09 10 11 12 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 35 36 37 38 39 40 41 42 43 44 46 47 48 49 50 51 52 53 54 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 86 87 88 89 91 92 93 94 96 97 98 99","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"TR","01 02 03 06 07 09 12 13 14 15 16 23 25 26 27 33 34 35 36 37 46 47","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"TV","49 59 69","OSGB","Sigara (Subsigara) fossarum","NHMSYS0020309835"
"SK","24 30 60 61 70 71 80 81","OSGB","Sigara (Subsigara) iactans","NHMSYS0020309836"
"SP","48 49 56 58 66 67 68 69 77 78 79 81 83 84 85 86 89 91 92 94 95 96","OSGB","Sigara (Subsigara) iactans","NHMSYS0020309836"
"TF","22 23 33 34 41 42 43 44 45 52 55 56 60 61 62 63 64 70 71 73 74 80 84 92 94","OSGB","Sigara (Subsigara) iactans","NHMSYS0020309836"
"TG","00 01 02 03 04 10 11 12 13 14 20 21 22 23 30 31 32 33 40 41 42 50 51","OSGB","Sigara (Subsigara) iactans","NHMSYS0020309836"
"TL","01 02 03 04 05 06 07 12 13 14 15 16 17 23 24 25 26 27 33 34 35 36 43 44 45 46 53 54 55 63 64 65 66 67 69 75 76 77 78 79 87 88 89 90 95 96 98 99","OSGB","Sigara (Subsigara) iactans","NHMSYS0020309836"
"TM","15 16 17 26 27 28 29 36 37 38 39 46 47 48 49 59","OSGB","Sigara (Subsigara) iactans","NHMSYS0020309836"
"TQ","56 57 58 65 67 75 76 77 78 79 80 86 88 89 91 96 99","OSGB","Sigara (Subsigara) iactans","NHMSYS0020309836"
"TR","01 02 09 12 33","OSGB","Sigara (Subsigara) iactans","NHMSYS0020309836"
"TV","49 69","OSGB","Sigara (Subsigara) iactans","NHMSYS0020309836"
"TG","01 03 11 12 13 14 20 21 22 23 30 31 32 40 41 42","OSGB","Sigara (Subsigara) longipalis","NHMSYS0020309837"
"TM","39 47 49 59","OSGB","Sigara (Subsigara) longipalis","NHMSYS0020309837"
"HP","40 50 51 60 61","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"HT","93 94","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"HU","14 15 16 24 25 26 27 28 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 53 54 55 56 57 58 59 67 68 69","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"HW","83","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"HX","62","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"HY","10 20 21 22 30 31 32 33 40 41 42 43 44 45 50 51 52 53 54 55 60 61 62 63 64 73 74 75","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"HZ","27","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"","64 74 91 92 93","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NB","00 01 02 03 10 11 12 13 14 20 21 22 23 24 25 30 31 32 33 34 35 40 41 42 43 44 45 46 52 53 54 55 56 90 91","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NC","00 01 02 03 10 11 12 13 14 15 16 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 37 40 41 42 43 44 45 46 50 51 52 53 54 55 56 60 61 62 63 64 65 66 70 71 72 73 74 75 76 80 81 82 83 84 85 86 90 91 92 93 94 95 96","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"ND","01 02 03 04 05 06 07 12 13 14 15 16 17 19 23 24 25 26 27 28 29 33 34 35 36 37 38 39 47 48 49","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NF","09 19 60 66 67 68 70 71 72 73 74 75 76 77 80 81 82 83 84 85 86 87 88 89 95 96 97 98 99","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NG","08 09 13 14 15 18 19 20 23 24 25 26 29 30 31 32 33 34 35 36 37 40 41 42 43 44 45 46 47 49 50 51 52 53 54 55 56 60 61 62 63 64 65 66 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NH","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 98","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NJ","00 01 02 03 04 05 06 10 11 12 13 14 15 16 17 20 21 22 23 24 25 26 27 30 31 32 33 34 35 36 40 42 43 44 45 46 50 51 52 54 55 56 60 61 62 63 64 65 66 70 71 72 73 75 80 81 82 83 84 85 90 91 92 93 94 96","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NK","02 03 04 05 06 13 14 15","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NL","57 58 68 69 79 93 94","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NM","04 05 15 16 19 21 22 23 24 25 26 29 31 32 33 34 35 37 38 39 40 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 57 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NN","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NO","00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 63 64 65 66 67 68 69 74 75 76 79 87 89 99","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NR","15 16 24 25 26 27 34 35 36 37 38 39 44 45 46 47 48 49 50 51 56 57 58 59 60 61 62 63 64 65 67 68 69 70 71 72 73 74 75 76 77 78 79 82 83 84 85 86 87 88 89 92 93 94 95 96 97 98 99","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NS","00 01 02 03 04 05 06 07 08 09 10 14 15 16 17 18 19 20 21 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 45 46 47 48 49 50 51 52 54 55 56 57 58 59 60 61 62 64 67 68 69 70 71 74 76 77 78 79 80 81 86 87 88 89 90 91 94 95 96 97 99","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NT","00 01 02 06 09 10 11 12 15 16 18 19 20 21 22 25 26 28 29 39 47 48 49 50 57 58 59 60 67 68 69 70 77 80 81 82 83 87 90 92 93 94 96","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NU","00 01 02 03 04 05 10 11 12 13 14 20 21 22 23","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NW","95 96 97","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NX","03 04 05 06 07 08 09 13 14 15 16 17 18 19 24 25 26 27 28 29 30 33 34 35 36 37 38 39 40 43 44 45 46 47 48 49 54 55 56 57 58 59 64 65 66 67 68 69 74 75 76 77 78 79 84 85 86 87 88 89 90 91 92 93 95 96 97 98 99","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NY","00 01 02 03 04 06 07 09 10 11 12 13 14 16 17 19 20 21 22 23 24 26 27 28 29 30 31 32 33 38 39 40 41 42 43 48 50 51 52 53 58 59 60 61 62 63 67 68 69 70 71 72 74 75 77 78 79 80 81 82 83 85 86 87 88 89 92 96 97 98 99","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"NZ","01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 40 41 42 43 44 50 51 60 61 62 70 71 80 81 90","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"SC","26 27 28 37 38 39 47 48 49","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"SD","08 09 16 17 18 19 20 21 26 27 28 29 36 37 38 39 46 47 48 49 55 56 57 58 59 66 67 68 69 76 77 78 79 82 86 87 89 91 97 98 99","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
"SE","00 05 14 18 19 24 26 27 28 34 35 36 42 43 47 48 49 51 55 57 58 59 63 64 65 66 67 68 69 70 71 74 78 79 88 89 98 99","OSGB","Sigara (Subsigara) scotti","NHMSYS0020309838"
