code,taxon,tvk
2,Myriophyllum aquaticum,NHMSYS0000460832
3,Najas flexilis,NHMSYS0000460842
4,Narcissus papyraceus,NHMSYS0000460860
4,Narcissus pseudonarcissus subsp. nobilis,NHMSYS0000460872
4,Narcissus pseudonarcissus subsp. pallidiflorus,NHMSYS0000460874
2,Narthecium ossifragum,NHMSYS0000460927
3,Nectaroscordum siculum,NHMSYS0000460941
4,Nectaroscordum siculum subsp. siculum,NHMSYS0000460942
4,Nertera granadensis,NHMSYS0000460983
2,Nicandra physalodes,NHMSYS0000460998
3,Nicotiana forgetiana,NHMSYS0000461000
3,Phleum phleoides,NHMSYS0000461023
2,Phleum pratense,NHMSYS0000461024
4,Nothofagus obliqua,NHMSYS0000461098
4,Nuphar advena,NHMSYS0000461106
1,Nuphar lutea,NHMSYS0000461107
3,Nymphaea alba subsp. alba,NHMSYS0000461112
3,Nymphaea alba subsp. occidentalis,NHMSYS0000461113
3,Ochagavia carnea,NHMSYS0000461125
4,Odontites jaubertianus,NHMSYS0000461131
4,Odontites jaubertianus subsp. chrysanthus,NHMSYS0000461132
3,Odontites vernus subsp. litoralis,NHMSYS0000461135
3,Odontites vernus subsp. serotinus,NHMSYS0000461137
3,Oemleria cerasiformis,NHMSYS0000461140
2,Oenanthe aquatica,NHMSYS0000461142
2,Oenanthe lachenalii,NHMSYS0000461143
3,Oenanthe silaifolia,NHMSYS0000461144
2,Oenothera glazioviana,NHMSYS0000461148
4,Olearia avicenniifolia,NHMSYS0000461162
4,Olearia paniculata,NHMSYS0000461166
4,Olearia traversii,NHMSYS0000461168
3,Ononis repens subsp. maritima,NHMSYS0000461192
3,Ononis repens subsp. repens,NHMSYS0000461193
3,Phormium cookianum,NHMSYS0000461207
2,Phormium tenax,NHMSYS0000461208
2,Phragmites australis,NHMSYS0000461214
3,Phuopsis stylosa,NHMSYS0000461216
3,Phygelius capensis,NHMSYS0000461218
4,Phymatosorus diversifolius,NHMSYS0000461229
2,Picea abies,NHMSYS0000461247
4,Picea engelmannii,NHMSYS0000461250
4,Picea omorika,NHMSYS0000461254
2,Picea sitchensis,NHMSYS0000461257
3,Picris hieracioides subsp. hieracioides,NHMSYS0000461262
2,Pilosella aurantiaca,NHMSYS0000461270
3,Pilosella aurantiaca subsp. aurantiaca,NHMSYS0000461271
3,Pilosella aurantiaca subsp. carpathicola,NHMSYS0000461273
4,Pilosella caespitosa,NHMSYS0000461274
3,Pilosella flagellaris,NHMSYS0000461276
4,Pilosella flagellaris subsp. bicapitata,NHMSYS0000461277
4,Pilosella flagellaris subsp. flagellaris,NHMSYS0000461278
2,Pilosella officinarum,NHMSYS0000461280
3,Ophioglossum azoricum,NHMSYS0000461283
2,Ophrys apifera,NHMSYS0000461294
2,Ophrys sphegodes,NHMSYS0000461300
3,Orchis purpurea,NHMSYS0000461332
2,Oreopteris limbosperma,NHMSYS0000461356
2,Ornithogalum umbellatum,NHMSYS0000461367
2,Ornithopus pinnatus,NHMSYS0000461372
4,Orobanche caryophyllacea,NHMSYS0000461377
3,Orobanche crenata,NHMSYS0000461378
2,Orobanche minor,NHMSYS0000461381
3,Orobanche reticulata subsp. pallidiflora,NHMSYS0000461385
4,Oryzopsis miliacea,NHMSYS0000461393
4,Osteospermum jucundum,NHMSYS0000461410
2,Oxalis exilis,NHMSYS0000461423
2,Oxalis latifolia,NHMSYS0000461426
4,Oxalis valdiviensis,NHMSYS0000461429
3,Oxytropis halleri,NHMSYS0000461437
3,Paeonia mascula,NHMSYS0000461445
3,Paeonia officinalis,NHMSYS0000461446
4,Panicum dichotomiflorum,NHMSYS0000461474
3,Panicum schinzii,NHMSYS0000461481
2,Papaver atlanticum,NHMSYS0000461485
3,Papaver somniferum subsp. somniferum,NHMSYS0000461493
2,Parapholis incurva,NHMSYS0000461501
2,Parapholis strigosa,NHMSYS0000461503
2,Parthenocissus quinquefolia,NHMSYS0000461527
3,Parthenocissus tricuspidata,NHMSYS0000461528
2,Pastinaca sativa subsp. sativa,NHMSYS0000461535
3,Pedicularis sylvatica subsp. hibernica,NHMSYS0000461550
3,Pedicularis sylvatica subsp. sylvatica,NHMSYS0000461551
2,Pentaglottis sempervirens,NHMSYS0000461565
3,Pericallis hybrida,NHMSYS0000461585
3,Persicaria alpina,NHMSYS0000461596
2,Persicaria amphibia,NHMSYS0000461597
3,Persicaria amplexicaulis,NHMSYS0000461598
4,Persicaria campanulata,NHMSYS0000461600
3,Persicaria capitata,NHMSYS0000461601
2,Persicaria hydropiper,NHMSYS0000461603
2,Persicaria lapathifolia,NHMSYS0000461604
3,Persicaria minor,NHMSYS0000461606
3,Persicaria mitis,NHMSYS0000461607
4,Persicaria mollis,NHMSYS0000461608
4,Persicaria nepalensis,NHMSYS0000461609
4,Persicaria pensylvanica,NHMSYS0000461610
2,Persicaria vivipara,NHMSYS0000461615
3,Persicaria weyrichii,NHMSYS0000461616
2,Petasites albus,NHMSYS0000461629
2,Petasites fragrans,NHMSYS0000461630
2,Petasites hybridus,NHMSYS0000461631
3,Petrorhagia nanteuilii,NHMSYS0000461635
3,Petrorhagia prolifera,NHMSYS0000461636
2,Petroselinum crispum,NHMSYS0000461642
2,Petroselinum segetum,NHMSYS0000461643
2,Phegopteris connectilis,NHMSYS0000461665
3,Pilosella peleteriana,NHMSYS0000461676
3,Pilosella peleteriana subsp. peleteriana,NHMSYS0000461677
4,Pilosella peleteriana subsp. subpeleteriana,NHMSYS0000461678
4,Pilosella peleteriana subsp. tenuiscapa,NHMSYS0000461679
3,Pilosella praealta,NHMSYS0000461680
4,Pilosella praealta subsp. praealta,NHMSYS0000461682
4,Pilosella praealta subsp. thaumasia,NHMSYS0000461684
2,Pimpinella major,NHMSYS0000461691
2,Pinus nigra,NHMSYS0000461716
2,Pinus nigra subsp. nigra,NHMSYS0000461718
4,Pinus ponderosa,NHMSYS0000461723
2,Pinus radiata,NHMSYS0000461725
4,Pinus wallichiana,NHMSYS0000461734
3,Pittosporum crassifolium,NHMSYS0000461750
3,Pittosporum tenuifolium,NHMSYS0000461751
4,Plagiobothrys scouleri,NHMSYS0000461756
3,Plantago major subsp. major,NHMSYS0000461764
2,Platanthera chlorantha,NHMSYS0000461774
4,Pleioblastus chino,NHMSYS0000461788
4,Pleioblastus simonii,NHMSYS0000461791
3,Poa chaixii,NHMSYS0000461800
3,Poa flabellata,NHMSYS0000461803
3,Poa flexuosa,NHMSYS0000461804
3,Polygala calcarea,NHMSYS0000461830
2,Polygala serpyllifolia,NHMSYS0000461832
3,Polygala vulgaris subsp. collina,NHMSYS0000461833
3,Polygala vulgaris subsp. vulgaris,NHMSYS0000461834
2,Polygonatum odoratum,NHMSYS0000461838
4,Polygonum cognatum,NHMSYS0000461852
3,Polygonum oxyspermum,NHMSYS0000461871
4,Polygonum oxyspermum subsp. oxyspermum,NHMSYS0000461872
3,Polygonum oxyspermum subsp. raii,NHMSYS0000461873
4,Polygonum patulum,NHMSYS0000461874
3,Polygonum rurivagum,NHMSYS0000461878
3,Polypogon monspeliensis,NHMSYS0000461936
4,Polystichum munitum,NHMSYS0000461947
2,Polystichum setiferum,NHMSYS0000461949
3,Populus nigra subsp. betulifolia,NHMSYS0000461971
3,Populus trichocarpa,NHMSYS0000461974
3,Potamogeton alpinus,NHMSYS0000461993
3,Potamogeton nodosus,NHMSYS0000461996
3,Potamogeton obtusifolius,NHMSYS0000461997
2,Potamogeton polygonifolius,NHMSYS0000461999
3,Potamogeton trichoides,NHMSYS0000462003
3,Potentilla anglica,NHMSYS0000462026
3,Potentilla crantzii,NHMSYS0000462029
3,Potentilla erecta subsp. erecta,NHMSYS0000462031
3,Potentilla erecta subsp. strictissima,NHMSYS0000462032
3,Potentilla inclinata,NHMSYS0000462033
4,Potentilla rivalis,NHMSYS0000462036
3,Pratia angulata,NHMSYS0000462057
3,Primula japonica,NHMSYS0000462065
3,Primula sikkimensis,NHMSYS0000462066
1,Primula vulgaris,NHMSYS0000462067
3,Prunus domestica subsp. domestica,NHMSYS0000462083
2,Prunus dulcis,NHMSYS0000462084
4,Prunus incisa,NHMSYS0000462085
4,Prunus pensylvanica,NHMSYS0000462087
2,Prunus serrulata,NHMSYS0000462088
3,Pseudofumaria alba,NHMSYS0000462091
2,Pseudorchis albida,NHMSYS0000462098
3,Pseudosasa japonica,NHMSYS0000462101
2,Pseudotsuga menziesii,NHMSYS0000462103
3,Pteridium aquilinum subsp. aquilinum,NHMSYS0000462115
4,Pteridium aquilinum subsp. latiusculum,NHMSYS0000462118
4,Pterocarya fraxinifolia,NHMSYS0000462130
3,Puccinellia distans subsp. borealis,NHMSYS0000462132
3,Puccinellia distans subsp. distans,NHMSYS0000462133
3,Puccinellia fasciculata,NHMSYS0000462134
2,Puccinellia maritima,NHMSYS0000462136
3,Puccinellia rupestris,NHMSYS0000462138
3,Pulicaria vulgaris,NHMSYS0000462144
3,Pulmonaria longifolia,NHMSYS0000462149
3,Pulmonaria 'Mawson's Blue',NHMSYS0000462150
2,Pulsatilla vulgaris,NHMSYS0000462153
2,Pyracantha coccinea,NHMSYS0000462184
2,Pyracantha rogersiana,NHMSYS0000462187
3,Pyrola rotundifolia subsp. maritima,NHMSYS0000462192
3,Pyrola rotundifolia subsp. rotundifolia,NHMSYS0000462193
2,Quercus petraea,NHMSYS0000462217
3,Ramonda myconi,NHMSYS0000462229
3,Ranunculus baudotii,NHMSYS0000462237
3,Ranunculus flammula subsp. flammula,NHMSYS0000462247
4,Ranunculus flammula subsp. minimus,NHMSYS0000462248
4,Ranunculus flammula subsp. scoticus,NHMSYS0000462250
3,Ranunculus marginatus,NHMSYS0000462253
4,Ranunculus ophioglossifolius,NHMSYS0000462256
3,Ranunculus paludosus,NHMSYS0000462257
3,Ranunculus penicillatus subsp. penicillatus,NHMSYS0000462261
3,Ranunculus penicillatus subsp. pseudofluitans,NHMSYS0000462262
2,Raphanus raphanistrum subsp. maritimus,NHMSYS0000462282
2,Raphanus raphanistrum subsp. raphanistrum,NHMSYS0000462283
4,Reineckea carnea,NHMSYS0000462328
3,Rhinanthus angustifolius,NHMSYS0000462353
3,Rhinanthus minor subsp. borealis,NHMSYS0000462356
3,Rhinanthus minor subsp. calcareus,NHMSYS0000462357
3,Rhinanthus minor subsp. lintonii,NHMSYS0000462359
3,Rhinanthus minor subsp. minor,NHMSYS0000462360
3,Rhinanthus minor subsp. monticola,NHMSYS0000462361
3,Rhinanthus minor subsp. stenophyllus,NHMSYS0000462362
3,Rhynchospora fusca,NHMSYS0000462390
4,Ribes odoratum,NHMSYS0000462397
2,Ribes spicatum,NHMSYS0000462398
4,Rodgersia podophylla,NHMSYS0000462419
3,Romulea rosea,NHMSYS0000462429
2,Rosa arvensis,NHMSYS0000462445
3,Rosa caesia,NHMSYS0000462446
4,Rosa caesia subsp. caesia,NHMSYS0000462447
4,Rosa caesia subsp. vosagiaca,NHMSYS0000462449
4,Rosa caesia x rubiginosa,NHMSYS0000462450
4,Rosa luciae,NHMSYS0000462466
3,Rosa micrantha,NHMSYS0000462468
3,Rosa mollis,NHMSYS0000462469
4,Rosa multiflora,NHMSYS0000462470
2,Rosa rubiginosa agg.,NHMSYS0000462475
2,Rosa rugosa,NHMSYS0000462477
4,Rosa setigera,NHMSYS0000462482
3,Rosa tomentosa,NHMSYS0000462487
4,Rosa virginiana,NHMSYS0000462492
4,Rubus acclivitatum,NHMSYS0000462571
4,Rubus accrescens,NHMSYS0000462572
4,Rubus adenanthoides,NHMSYS0000462573
4,Rubus adspersus,NHMSYS0000462575
4,Rubus aequalidens,NHMSYS0000462576
4,Rubus aghadergensis,NHMSYS0000462579
4,Rubus ahenifolius,NHMSYS0000462580
4,Rubus albionis,NHMSYS0000462581
4,Rubus altiarcuatus,NHMSYS0000462582
4,Rubus andegavensis,NHMSYS0000462583
4,Rubus anglobelgicus,NHMSYS0000462584
4,Rubus anglocandicans,NHMSYS0000462585
4,Rubus angloserpens,NHMSYS0000462590
4,Rubus anisacanthos,NHMSYS0000462591
4,Rubus aquarum,NHMSYS0000462592
4,Rubus ariconiensis,NHMSYS0000462594
4,Rubus aristisepalus,NHMSYS0000462595
4,Rubus armipotens,NHMSYS0000462596
4,Rubus arrheniiformis,NHMSYS0000462597
4,Rubus asperidens,NHMSYS0000462598
4,Rubus atrebatum,NHMSYS0000462599
4,Rubus avaloniensis,NHMSYS0000462601
4,Rubus averyanus,NHMSYS0000462602
4,Rubus babingtonianus,NHMSYS0000462603
4,Rubus babingtonii,NHMSYS0000462604
4,Rubus bakerianus,NHMSYS0000462605
4,Rubus bartonii,NHMSYS0000462607
4,Rubus bercheriensis,NHMSYS0000462609
4,Rubus bertramii,NHMSYS0000462610
4,Rubus biloensis,NHMSYS0000462611
4,Rubus botryeros,NHMSYS0000462612
4,Rubus boudiccae,NHMSYS0000462613
4,Rubus boulayi,NHMSYS0000462614
4,Rubus breconensis,NHMSYS0000462616
4,Rubus brevistaminosus,NHMSYS0000462617
4,Rubus briggsianus,NHMSYS0000462618
4,Rubus briggsii,NHMSYS0000462619
4,Rubus britannicus,NHMSYS0000462620
4,Rubus bucknallii,NHMSYS0000462623
4,Rubus caesarius,NHMSYS0000462625
4,Rubus calvatus,NHMSYS0000462626
4,Rubus cambrensis,NHMSYS0000462627
4,Rubus campaniensis,NHMSYS0000462628
4,Rubus cantianus,NHMSYS0000462629
4,Rubus cardiophyllus,NHMSYS0000462630
4,Rubus cavatifolius,NHMSYS0000462633
4,Rubus celticus,NHMSYS0000462634
4,Rubus chrysoxylon,NHMSYS0000462635
4,Rubus cinerosus,NHMSYS0000462636
4,Rubus cissburiensis,NHMSYS0000462637
2,Rubus cockburnianus,NHMSYS0000462638
4,Rubus condensatus,NHMSYS0000462640
4,Rubus confertiflorus,NHMSYS0000462641
4,Rubus conjungens,NHMSYS0000462643
4,Rubus conspersus,NHMSYS0000462644
4,Rubus corbieri,NHMSYS0000462645
4,Rubus cordatifolius,NHMSYS0000462646
4,Rubus cornubiensis,NHMSYS0000462648
4,Rubus cotteswoldensis,NHMSYS0000462649
4,Rubus couchii,NHMSYS0000462650
4,Rubus crespignyanus,NHMSYS0000462652
4,Rubus criniger,NHMSYS0000462653
4,Rubus crudelis,NHMSYS0000462654
4,Rubus cumbrensis,NHMSYS0000462656
4,Rubus curvispinosus,NHMSYS0000462659
4,Rubus dasycoccus,NHMSYS0000462660
4,Rubus dasyphyllus,NHMSYS0000462661
4,Rubus decussatus,NHMSYS0000462662
4,Rubus dentatifolius,NHMSYS0000462664
4,Rubus devoniensis,NHMSYS0000462666
4,Rubus distractiformis,NHMSYS0000462669
4,Rubus divaricatus,NHMSYS0000462670
4,Rubus diversiarmatus,NHMSYS0000462671
4,Rubus diversus,NHMSYS0000462672
4,Rubus dunensis,NHMSYS0000462675
4,Rubus durescens,NHMSYS0000462676
4,Rubus durotrigum,NHMSYS0000462677
4,Rubus eboracensis,NHMSYS0000462678
4,Rubus ebudensis,NHMSYS0000462679
4,Rubus echinatoides,NHMSYS0000462680
4,Rubus echinatus,NHMSYS0000462681
4,Rubus edeesii,NHMSYS0000462683
4,Rubus effrenatus,NHMSYS0000462684
4,Rubus elegantispinosus,NHMSYS0000462687
4,Rubus errabundus,NHMSYS0000462689
4,Rubus erythrops,NHMSYS0000462690
4,Rubus euanthinus,NHMSYS0000462691
4,Rubus euryanthemus,NHMSYS0000462692
4,Rubus fissus,NHMSYS0000462696
4,Rubus flexuosus,NHMSYS0000462697
4,Rubus formidabilis,NHMSYS0000462699
4,Rubus furnarius,NHMSYS0000462700
4,Rubus gallofuscus,NHMSYS0000462702
4,Rubus glanduliger,NHMSYS0000462704
4,Rubus glareosus,NHMSYS0000462705
4,Rubus griffithianus,NHMSYS0000462707
4,Rubus halsteadensis,NHMSYS0000462712
4,Rubus hantonensis,NHMSYS0000462713
4,Rubus hastiformis,NHMSYS0000462714
4,Rubus hesperius,NHMSYS0000462716
4,Rubus hibernicus,NHMSYS0000462717
4,Rubus hirsutissimus,NHMSYS0000462719
4,Rubus hylocharis,NHMSYS0000462725
4,Rubus hylonomus,NHMSYS0000462726
4,Rubus hylophilus,NHMSYS0000462727
4,Rubus iceniensis,NHMSYS0000462728
4,Rubus imbricatus,NHMSYS0000462731
4,Rubus infestisepalus,NHMSYS0000462736
4,Rubus insectifolius,NHMSYS0000462738
4,Rubus integribasis,NHMSYS0000462741
4,Rubus iodnephes,NHMSYS0000462743
4,Rubus iricus,NHMSYS0000462744
4,Rubus iscanus,NHMSYS0000462746
4,Rubus lacustris,NHMSYS0000462749
4,Rubus lanaticaulis,NHMSYS0000462751
4,Rubus largificus,NHMSYS0000462752
4,Rubus laxatifrons,NHMSYS0000462755
4,Rubus leightonii,NHMSYS0000462756
4,Rubus leptothyrsos,NHMSYS0000462757
4,Rubus lettii,NHMSYS0000462758
4,Rubus leucandriformis,NHMSYS0000462759
4,Rubus leucostachys,NHMSYS0000462761
4,Rubus leyanus,NHMSYS0000462762
4,Rubus lindebergii,NHMSYS0000462763
3,Rubus loganobaccus,NHMSYS0000462765
4,Rubus londinensis,NHMSYS0000462766
4,Rubus longifrons,NHMSYS0000462768
4,Rubus longus,NHMSYS0000462770
4,Rubus ludensis,NHMSYS0000462771
4,Rubus marshallii,NHMSYS0000462775
4,Rubus melanocladus,NHMSYS0000462777
4,Rubus melanodermis,NHMSYS0000462778
4,Rubus mercicus,NHMSYS0000462781
4,Rubus merlinii,NHMSYS0000462784
4,Rubus micans,NHMSYS0000462785
4,Rubus mollissimus,NHMSYS0000462788
4,Rubus monensis,NHMSYS0000462789
4,Rubus morganwgensis,NHMSYS0000462790
4,Rubus moylei,NHMSYS0000462791
4,Rubus mucronatiformis,NHMSYS0000462792
4,Rubus mucronatoides,NHMSYS0000462793
4,Rubus naldrettii,NHMSYS0000462800
4,Rubus nemoralis,NHMSYS0000462801
4,Rubus nemorosus,NHMSYS0000462803
4,Rubus nessensis,NHMSYS0000462804
4,Rubus newbridgensis,NHMSYS0000462806
4,Rubus newtonii,NHMSYS0000462807
4,Rubus nobilissimus,NHMSYS0000462811
4,Rubus norvicensis,NHMSYS0000462812
4,Rubus obesifolius,NHMSYS0000462815
4,Rubus obscuriflorus,NHMSYS0000462816
4,Rubus orbus,NHMSYS0000462823
4,Rubus ordovicum,NHMSYS0000462824
4,Rubus pannosus,NHMSYS0000462827
4,Rubus pascuorum,NHMSYS0000462828
4,Rubus percrispus,NHMSYS0000462831
4,Rubus perdigitatus,NHMSYS0000462832
4,Rubus permundus,NHMSYS0000462834
4,Rubus pervalidus,NHMSYS0000462835
4,Rubus phaeocarpus,NHMSYS0000462836
4,Rubus pistoris,NHMSYS0000462837
4,Rubus platyacanthus,NHMSYS0000462838
4,Rubus pliocenicus,NHMSYS0000462839
4,Rubus plymensis,NHMSYS0000462840
4,Rubus poliodes,NHMSYS0000462842
4,Rubus polyanthemus,NHMSYS0000462843
4,Rubus polyoplus,NHMSYS0000462844
4,Rubus porphyrocaulis,NHMSYS0000462846
4,Rubus powellii,NHMSYS0000462847
4,Rubus proiectus,NHMSYS0000462849
4,Rubus prolongatus,NHMSYS0000462850
4,Rubus pseudoplinthostylus,NHMSYS0000462853
4,Rubus pullifolius,NHMSYS0000462856
4,Rubus purbeckensis,NHMSYS0000462857
4,Rubus purchasianus,NHMSYS0000462858
4,Rubus putneiensis,NHMSYS0000462860
4,Rubus questieri,NHMSYS0000462862
4,Rubus raduloides,NHMSYS0000462866
4,Rubus ramosus,NHMSYS0000462867
4,Rubus rilstonei,NHMSYS0000462869
4,Rubus riparius,NHMSYS0000462870
4,Rubus robiae,NHMSYS0000462871
4,Rubus rossensis,NHMSYS0000462876
4,Rubus rotundifolius,NHMSYS0000462878
4,Rubus rubristylus,NHMSYS0000462879
4,Rubus rubritinctus,NHMSYS0000462880
4,Rubus rufescens,NHMSYS0000462882
4,Rubus sagittarius,NHMSYS0000462883
4,Rubus sciocharis,NHMSYS0000462887
4,Rubus scissus,NHMSYS0000462888
4,Rubus scoticus,NHMSYS0000462889
4,Rubus sectiramus,NHMSYS0000462909
4,Rubus segontii,NHMSYS0000462910
4,Rubus semiglaber,NHMSYS0000462912
4,Rubus sempernitens,NHMSYS0000462913
4,Rubus septentrionalis,NHMSYS0000462914
4,Rubus spadix,NHMSYS0000462916
4,Rubus stanneus,NHMSYS0000462918
4,Rubus stenopetalus,NHMSYS0000462919
4,Rubus subopacus,NHMSYS0000462920
4,Rubus subtercanens,NHMSYS0000462922
4,Rubus surrejanus,NHMSYS0000462923
4,Rubus tamarensis,NHMSYS0000462924
4,Rubus tardus,NHMSYS0000462925
4,Rubus tavensis,NHMSYS0000462926
4,Rubus thyrsigeriformis,NHMSYS0000462931
4,Rubus transmarinus,NHMSYS0000462933
4,Rubus trelleckensis,NHMSYS0000462934
4,Rubus trichodes,NHMSYS0000462935
4,Rubus trinovantium,NHMSYS0000462936
4,Rubus troiensis,NHMSYS0000462937
4,Rubus turneri,NHMSYS0000462938
2,Rubus ulmifolius,NHMSYS0000462939
4,Rubus vagensis,NHMSYS0000462941
4,Rubus vigorosus,NHMSYS0000462943
4,Rubus villicauliformis,NHMSYS0000462944
4,Rubus viridescens,NHMSYS0000462946
4,Rubus watsonii,NHMSYS0000462948
4,Rubus wedgwoodiae,NHMSYS0000462949
4,Rubus winteri,NHMSYS0000462950
4,Rubus wirralensis,NHMSYS0000462951
4,Rubus wolley-dodii,NHMSYS0000462952
3,Rumex acetosa subsp. acetosa,NHMSYS0000462957
4,Rumex acetosa subsp. ambiguus,NHMSYS0000462958
4,Rumex acetosa subsp. biformis,NHMSYS0000462959
3,Rumex acetosa subsp. hibernicus,NHMSYS0000462960
2,Rumex acetosella subsp. acetosella,NHMSYS0000462961
4,Rumex acetosella subsp. pyrenaicus,NHMSYS0000462963
4,Rumex brownii,NHMSYS0000462970
2,Rumex crispus subsp. crispus,NHMSYS0000462972
2,Rumex hydrolapathum,NHMSYS0000462978
2,Rumex palustris,NHMSYS0000462984
3,Rumex salicifolius,NHMSYS0000462993
3,Ruschia caroli,NHMSYS0000463026
4,Rytidosperma racemosum,NHMSYS0000463038
2,Sagina maritima,NHMSYS0000463050
3,Sagina nivalis,NHMSYS0000463051
3,Sagina saginoides,NHMSYS0000463054
2,Sagina subulata,NHMSYS0000463057
2,Salicornia europaea agg.,NHMSYS0000463064
3,Salicornia fragilis,NHMSYS0000463065
3,Salicornia obscura,NHMSYS0000463071
3,Salicornia procumbens agg.,NHMSYS0000463073
3,Salicornia pusilla,NHMSYS0000463075
3,Salicornia ramosissima,NHMSYS0000463076
3,Salix caprea subsp. caprea,NHMSYS0000463088
4,Salix caprea subsp. sphacelata,NHMSYS0000463089
3,Salix cinerea subsp. cinerea,NHMSYS0000463093
4,Salix cinerea x myrsinifolia x phylicifolia,NHMSYS0000463094
3,Salix daphnoides,NHMSYS0000463096
4,Salix eriocephala,NHMSYS0000463099
4,Salix udensis,NHMSYS0000463113
3,Salsola kali subsp. kali,NHMSYS0000463182
3,Sarcocornia perennis,NHMSYS0000463218
3,Sasa palmata,NHMSYS0000463226
4,Sasa veitchii,NHMSYS0000463227
4,Saxifraga rosacea subsp. hartii,NHMSYS0000463247
2,Schoenoplectus tabernaemontani,NHMSYS0000463294
3,Scilla liliohyacinthus,NHMSYS0000463303
2,Scilla verna,NHMSYS0000463306
3,Scirpoides holoschoenus,NHMSYS0000463308
4,Scleranthus perennis subsp. perennis,NHMSYS0000463330
4,Scleranthus perennis subsp. prostratus,NHMSYS0000463331
2,Scutellaria minor,NHMSYS0000463361
2,Sedum anglicum,NHMSYS0000463381
4,Sedum confusum,NHMSYS0000463383
3,Sedum forsterianum,NHMSYS0000463386
4,Sedum praealtum,NHMSYS0000463394
3,Sedum spurium,NHMSYS0000463398
4,Sedum stoloniferum,NHMSYS0000463401
3,Sedum telephium subsp. fabaria,NHMSYS0000463402
3,Sedum telephium subsp. telephium,NHMSYS0000463405
3,Selaginella kraussiana,NHMSYS0000463410
3,Selaginella selaginoides,NHMSYS0000463411
4,Semiarundinaria fastuosa,NHMSYS0000463418
3,Senecio glastifolius,NHMSYS0000463427
3,Senecio grandiflorus,NHMSYS0000463430
4,Senecio minimus,NHMSYS0000463437
4,Senecio ovatus,NHMSYS0000463440
2,Sequoia sempervirens,NHMSYS0000463454
2,Sequoiadendron giganteum,NHMSYS0000463457
3,Serapias parviflora,NHMSYS0000463460
3,Seseli libanotis,NHMSYS0000463473
4,Setaria adhaerens,NHMSYS0000463476
3,Setaria italica,NHMSYS0000463479
3,Setaria pumila,NHMSYS0000463481
3,Setaria verticillata,NHMSYS0000463482
2,Setaria viridis,NHMSYS0000463485
4,Sidalcea candida,NHMSYS0000463542
3,Sidalcea malviflora,NHMSYS0000463543
3,Silene coeli-rosa,NHMSYS0000463563
1,Silene latifolia,NHMSYS0000463572
2,Silene latifolia subsp. alba,NHMSYS0000463573
4,Silene latifolia subsp. latifolia,NHMSYS0000463574
4,Silene schafta,NHMSYS0000463582
1,Silene vulgaris,NHMSYS0000463584
3,Silene vulgaris subsp. vulgaris,NHMSYS0000463587
2,Silybum marianum,NHMSYS0000463605
3,Sinacalia tangutica,NHMSYS0000463610
3,Sinapis alba subsp. alba,NHMSYS0000463612
4,Sinapis alba subsp. dissecta,NHMSYS0000463613
4,Sisymbrium volgense,NHMSYS0000463631
3,Sisyrinchium californicum,NHMSYS0000463635
3,Sisyrinchium montanum,NHMSYS0000463638
3,Sisyrinchium striatum,NHMSYS0000463640
3,Solanum nigrum subsp. nigrum,NHMSYS0000463757
3,Solanum sarachoides,NHMSYS0000463762
4,Solanum villosum,NHMSYS0000463764
4,Solanum villosum subsp. villosum,NHMSYS0000463766
3,Solidago gigantea subsp. serotina,NHMSYS0000463773
4,Solidago rugosa,NHMSYS0000463775
4,Soliva pterosperma,NHMSYS0000463779
3,Sorbaria sorbifolia,NHMSYS0000463791
4,Sorbaria tomentosa,NHMSYS0000463792
4,Sorbus anglica,NHMSYS0000463794
2,Sorbus aria agg.,NHMSYS0000463795
4,Sorbus arranensis,NHMSYS0000463796
4,Sorbus bristoliensis,NHMSYS0000463797
3,Sorbus croceocarpa,NHMSYS0000463798
4,Sorbus devoniensis,NHMSYS0000463799
4,Sorbus eminens,NHMSYS0000463801
4,Sorbus hibernica,NHMSYS0000463803
2,Sorbus intermedia agg.,NHMSYS0000463806
4,Sorbus lancastriensis,NHMSYS0000463807
4,Sorbus leptophylla,NHMSYS0000463809
4,Sorbus leyana,NHMSYS0000463810
4,Sorbus minima,NHMSYS0000463811
4,Sorbus porrigentiformis,NHMSYS0000463813
4,Sorbus pseudofennica,NHMSYS0000463814
4,Sorbus rupicola,NHMSYS0000463815
4,Sorbus subcuneata,NHMSYS0000463816
4,Sorbus vexans,NHMSYS0000463817
4,Sorbus wilmottiana,NHMSYS0000463819
2,Sparaxis grandiflora,NHMSYS0000463839
3,Sparganium angustifolium,NHMSYS0000463841
3,Sparganium erectum subsp. erectum,NHMSYS0000463843
3,Sparganium erectum subsp. microcarpum,NHMSYS0000463844
3,Sparganium erectum subsp. neglectum,NHMSYS0000463845
3,Spartina alterniflora,NHMSYS0000463854
2,Spartina anglica,NHMSYS0000463855
3,Spartina maritima,NHMSYS0000463857
4,Spartina pectinata,NHMSYS0000463858
4,Spergularia bocconei,NHMSYS0000463879
2,Spergularia media,NHMSYS0000463881
2,Spergularia rubra,NHMSYS0000463883
2,Spergularia rupicola,NHMSYS0000463885
3,Spiraea alba,NHMSYS0000463906
3,Spiraea canescens,NHMSYS0000463909
4,Spiraea chamaedryfolia subsp. ulmifolia,NHMSYS0000463910
3,Spiraea douglasii subsp. douglasii,NHMSYS0000463911
4,Spiraea douglasii subsp. menziesii,NHMSYS0000463912
