tvk,code,taxon
NHMSYS0001719101,3,Nebria (Boreonebria) nivalis
NHMSYS0001719102,3,Nebria (Boreonebria) rufescens
NHMSYS0001719104,3,Nebria (Nebria) brevicollis
NHMSYS0001719105,3,Nebria (Nebria) salina
NHMSYS0001719107,1,Nebria (Paranebria) livida
NHMSYS0001719178,3,Notiophilus aesthuans
NHMSYS0001719180,2,Notiophilus biguttatus
NHMSYS0001719186,2,Notiophilus substriatus
NHMSYS0001719245,2,Ocys harpaloides
NHMSYS0001719246,3,Ocys quinquestriatus
NHMSYS0001719291,1,Omophron limbatum
NHMSYS0001719320,1,Oodes helopioides
NHMSYS0001719325,5,Ophonus (Metophonus) cordatus
NHMSYS0001719326,3,Ophonus (Metophonus) laticollis
NHMSYS0001719327,4,Ophonus (Metophonus) melletii
NHMSYS0001719328,5,Ophonus (Metophonus) parallelus
NHMSYS0001719329,4,Ophonus (Metophonus) puncticeps
NHMSYS0001719330,5,Ophonus (Metophonus) puncticollis
NHMSYS0001719331,4,Ophonus (Metophonus) rufibarbis
NHMSYS0001719332,4,Ophonus (Metophonus) rupicola
NHMSYS0001719333,4,Ophonus (Metophonus) schaubergerianus
NHMSYS0001719334,5,Ophonus (Metophonus) subsinuatus
NHMSYS0001719336,3,Ophonus (Ophonus) ardosiacus
NHMSYS0001719337,3,Ophonus (Ophonus) azureus
NHMSYS0001719338,3,Ophonus (Ophonus) sabulicola
NHMSYS0001719339,3,Ophonus (Ophonus) stictus
NHMSYS0001719419,1,Oxypselaphus obscurus
NHMSYS0001719442,2,Panagaeus bipustulatus
NHMSYS0001719453,3,Paradromius linearis
NHMSYS0001719454,3,Paradromius longiceps
NHMSYS0001719462,1,Paranchus albipes
NHMSYS0001719480,3,Patrobus atrorufus
NHMSYS0001719551,2,Philorhizus melanocephalus
NHMSYS0001719553,3,Philorhizus notatus
NHMSYS0001719554,3,Philorhizus quadrisignatus
NHMSYS0001719555,3,Philorhizus sigma
NHMSYS0001719556,3,Philorhizus vectensis
NHMSYS0001719619,2,Platyderus depressus
NHMSYS0001719625,2,Platynus assimilis
NHMSYS0001719652,3,Poecilus cupreus
NHMSYS0001719655,2,Poecilus kugelanni
NHMSYS0001719656,2,Poecilus lepidus
NHMSYS0001719657,3,Poecilus versicolor
